Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617809681,31061MK,NY,COM,01/24/2018,35,VAN,FRUEH,T,34690,0,0,20190331,18,18,18,358130,T106,O,0243P,,NY,I,S,W 46th St,100ft E/of 6th Ave,0,408,h7,,YYYYY,0700A,0600P,WH,,2011,,0,24,35-Selling /Offer Merchandise,,,
8617809670,85264MK,NY,COM,01/24/2018,35,VAN,CHEVR,T,34690,10410,10510,20190930,18,18,18,358130,T106,O,0241P,,NY,O,59,W 46th St,,0,408,h7,,YYYYY,0700A,0600P,GY,,1982,,0,24,35-Selling /Offer Merchandise,,,
8617809668,80279KA,NY,COM,01/24/2018,35,VAN,UTILI,T,34690,10410,10510,20180430,18,18,18,358130,T106,O,0240P,,NY,O,59,W 46th St,,0,408,h7,,YYYYY,0700A,0600P,YW,,2003,,0,24,35-Selling /Offer Merchandise,,,
8592323022,81284MC,NY,COM,01/24/2018,35,VAN,FRUEH,T,34690,10410,10510,20181031,18,18,18,341943,T106,O,0156P,,NY,O,59,W 46th St,,0,408,h7,,YYYYY,0700A,0600P,WH,,2007,,0,99,35-Selling /Offer Merchandise,,,
8592323010,85983MD,NY,COM,01/24/2018,35,VAN,NS/OT,T,34690,10410,10510,20180625,18,18,18,341943,T106,O,0155P,,NY,O,59,W 46th St,,0,408,h7,,YYYYY,0700A,0600P,BLACK,,0,,0,99,35-Selling /Offer Merchandise,,,
8592323034,66168MK,NY,COM,01/24/2018,35,VAN,CHEVR,T,34690,10410,10510,20190424,18,18,18,341943,T106,O,0158P,,NY,O,59,W 46th St,,0,408,h7,,YYYYY,0700A,0600P,YW,,1989,,0,99,35-Selling /Offer Merchandise,,,
8480741170,MYKONOS,NY,COM,01/24/2018,35,DELV,FORD,T,34590,10510,13610,20181031,14,14,14,357346,T106,J,0223P,,NY,O,100,W 41st St,,0,408,h7,,YYYYY,0700A,0400P,YW,,2006,,0,30,35-Selling /Offer Merchandise,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617809681,31061MK,NY,COM,01/24/2018,35,VAN,FRUEH,T,34690,0,0,20190331,18,18,18,358130,T106,O,0243P,,NY,I,S,W 46th St,100ft E/of 6th Ave,0,408,h7,,YYYYY,0700A,0600P,WH,,2011,,0,24,35-Selling /Offer Merchandise,,,
8617809670,85264MK,NY,COM,01/24/2018,35,VAN,CHEVR,T,34690,10410,10510,20190930,18,18,18,358130,T106,O,0241P,,NY,O,59,W 46th St,,0,408,h7,,YYYYY,0700A,0600P,GY,,1982,,0,24,35-Selling /Offer Merchandise,,,
