Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8501819529,AP985Y,NJ,PAS,01/11/2018,49,DELV,INTER,T,45602,34430,34450,88880088,18,18,18,342900,T501,B,0751P,,NY,F,5,Penn Plz,,0,408,e6,,YYYYYYY,,,WHITE,,0,,0,CC1,49-Excavation (obstruct traff),,,
8497670048,16222TC,NY,TRC,01/11/2018,49,TRAC,PETER,T,25390,17910,17930,20180131,18,18,18,358904,MTTF,A,1013A,,NY,F,390,Madison Ave,,0,408,e6,,YYYYYYY,,,RD,,2013,,0,28,49-Excavation (obstruct traff),,,
1437001543,PT7158T,PA,PAS,01/11/2018,49,,,P,0,0,0,0,66,66,66,931465,0066,0000,1000A,,K,,,N/S 61 ST,W/O 13 AVE,0,408,E3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1437001506,PT1233G,PA,PAS,01/11/2018,49,,,P,0,0,0,0,66,66,66,931465,0066,0000,0946A,0940A,K,O,,E/S 13A VE,N/O 61 AVE,20180111,408,F1,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8501819529,AP985Y,NJ,PAS,01/11/2018,49,DELV,INTER,T,45602,34430,34450,88880088,18,18,18,342900,T501,B,0751P,,NY,F,5,Penn Plz,,0,408,e6,,YYYYYYY,,,WHITE,,0,,0,CC1,49-Excavation (obstruct traff),,,
8497670048,16222TC,NY,TRC,01/11/2018,49,TRAC,PETER,T,25390,17910,17930,20180131,18,18,18,358904,MTTF,A,1013A,,NY,F,390,Madison Ave,,0,408,e6,,YYYYYYY,,,RD,,2013,,0,28,49-Excavation (obstruct traff),,,
1437001543,PT7158T,PA,PAS,01/11/2018,49,,,P,0,0,0,0,66,66,66,931465,0066,0000,1000A,,K,,,N/S 61 ST,W/O 13 AVE,0,408,E3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1437001506,PT1233G,PA,PAS,01/11/2018,49,,,P,0,0,0,0,66,66,66,931465,0066,0000,0946A,0940A,K,O,,E/S 13A VE,N/O 61 AVE,20180111,408,F1,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8501819529,AP985Y,NJ,PAS,01/11/2018,49,DELV,INTER,T,45602,34430,34450,88880088,18,18,18,342900,T501,B,0751P,,NY,F,5,Penn Plz,,0,408,e6,,YYYYYYY,,,WHITE,,0,,0,CC1,49-Excavation (obstruct traff),,,
8497670048,16222TC,NY,TRC,01/11/2018,49,TRAC,PETER,T,25390,17910,17930,20180131,18,18,18,358904,MTTF,A,1013A,,NY,F,390,Madison Ave,,0,408,e6,,YYYYYYY,,,RD,,2013,,0,28,49-Excavation (obstruct traff),,,
1437001543,PT7158T,PA,PAS,01/11/2018,49,,,P,0,0,0,0,66,66,66,931465,0066,0000,1000A,,K,,,N/S 61 ST,W/O 13 AVE,0,408,E3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1437001506,PT1233G,PA,PAS,01/11/2018,49,,,P,0,0,0,0,66,66,66,931465,0066,0000,0946A,0940A,K,O,,E/S 13A VE,N/O 61 AVE,20180111,408,F1,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
