Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1425897253,TTC94R,PA,PAS,01/25/2018,63,,TRAIL,P,16720,11020,68720,0,41,41,41,946714,0041,0000,0125P,,,,1168,BURNETT PL,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1436190435,19563MH,NY,COM,01/25/2018,63,VAN,FORD,K,0,0,0,20190731,13,13,1,160694,0001,0000,0440P,,NY,O,320,E 26TH ST,W 2ND AVE,0,408,F3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1436190423,48549JW,NY,COM,01/25/2018,63,VAN,FORD,K,0,0,0,0,13,13,1,160699,0001,0000,0444P,,NY,F,,BELLVIEW SOUTH PARK,1 SECOND AVE E 26TH,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1425897253,TTC94R,PA,PAS,01/25/2018,63,,TRAIL,P,16720,11020,68720,0,41,41,41,946714,0041,0000,0125P,,,,1168,BURNETT PL,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1436190435,19563MH,NY,COM,01/25/2018,63,VAN,FORD,K,0,0,0,20190731,13,13,1,160694,0001,0000,0440P,,NY,O,320,E 26TH ST,W 2ND AVE,0,408,F3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1436190423,48549JW,NY,COM,01/25/2018,63,VAN,FORD,K,0,0,0,0,13,13,1,160699,0001,0000,0444P,,NY,F,,BELLVIEW SOUTH PARK,1 SECOND AVE E 26TH,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1425897253,TTC94R,PA,PAS,01/25/2018,63,,TRAIL,P,16720,11020,68720,0,41,41,41,946714,0041,0000,0125P,,,,1168,BURNETT PL,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1436190435,19563MH,NY,COM,01/25/2018,63,VAN,FORD,K,0,0,0,20190731,13,13,1,160694,0001,0000,0440P,,NY,O,320,E 26TH ST,W 2ND AVE,0,408,F3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1436190423,48549JW,NY,COM,01/25/2018,63,VAN,FORD,K,0,0,0,0,13,13,1,160699,0001,0000,0444P,,NY,F,,BELLVIEW SOUTH PARK,1 SECOND AVE E 26TH,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
