Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8598878923,96481MB,NY,COM,01/08/2018,26,VAN,CHEVR,T,29650,35090,35110,88880088,20,20,20,356225,T103,L,0126P,,NY,F,140,Riverside Blvd,,0,408,c7,,YYYYY,0600A,0400P,WHITE,,2011,,0,C,26-No Stnd (for-hire veh only),,,
8537678776,54931ME,NY,COM,01/08/2018,26,VAN,CHEVR,T,42730,0,0,88880088,84,84,84,357351,T301,C,1053A,,K,I,S,Fulton St,10ft W/of Hudson Ave,0,408,c7,,YYYYYYY,,,WHITE,,0,,0,10,26-No Stnd (for-hire veh only),,,
8598878923,96481MB,NY,COM,01/08/2018,26,VAN,CHEVR,T,29650,35090,35110,88880088,20,20,20,356225,T103,L,0126P,,NY,F,140,Riverside Blvd,,0,408,c7,,YYYYY,0600A,0400P,WHITE,,2011,,0,C,26-No Stnd (for-hire veh only),,,
8537678776,54931ME,NY,COM,01/08/2018,26,VAN,CHEVR,T,42730,0,0,88880088,84,84,84,357351,T301,C,1053A,,K,I,S,Fulton St,10ft W/of Hudson Ave,0,408,c7,,YYYYYYY,,,WHITE,,0,,0,10,26-No Stnd (for-hire veh only),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8598878923,96481MB,NY,COM,01/08/2018,26,VAN,CHEVR,T,29650,35090,35110,88880088,20,20,20,356225,T103,L,0126P,,NY,F,140,Riverside Blvd,,0,408,c7,,YYYYY,0600A,0400P,WHITE,,2011,,0,C,26-No Stnd (for-hire veh only),,,
8537678776,54931ME,NY,COM,01/08/2018,26,VAN,CHEVR,T,42730,0,0,88880088,84,84,84,357351,T301,C,1053A,,K,I,S,Fulton St,10ft W/of Hudson Ave,0,408,c7,,YYYYYYY,,,WHITE,,0,,0,10,26-No Stnd (for-hire veh only),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8598878923,96481MB,NY,COM,01/08/2018,26,VAN,CHEVR,T,29650,35090,35110,88880088,20,20,20,356225,T103,L,0126P,,NY,F,140,Riverside Blvd,,0,408,c7,,YYYYY,0600A,0400P,WHITE,,2011,,0,C,26-No Stnd (for-hire veh only),,,
8537678776,54931ME,NY,COM,01/08/2018,26,VAN,CHEVR,T,42730,0,0,88880088,84,84,84,357351,T301,C,1053A,,K,I,S,Fulton St,10ft W/of Hudson Ave,0,408,c7,,YYYYYYY,,,WHITE,,0,,0,10,26-No Stnd (for-hire veh only),,,
