Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8499780260,XEVB70,NJ,PAS,02/02/2018,89,PICK,NISSA,T,10810,34470,34490,88880088,14,14,14,345557,T501,A,0725A,,NY,F,500,8th Ave,,0,408,l4,,YYYYYYY,0700A,0700P,WHITE,,0,,0,14,89-No Stand Exc Com Plate,,,
8488249378,83109JW,NY,COM,02/02/2018,89,PICK,CHEVR,T,34530,10610,10810,20190430,14,14,14,365805,T102,O,0331P,,NY,O,223,W 38th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2004,,0,99,89-No Stand Exc Com Plate,,,
8482778729,38127MH,NY,COM,02/02/2018,89,VAN,GMC,T,34550,10610,10810,20191231,14,14,14,363544,T106,G,1116A,,NY,F,205,W 39th St,,0,408,l4,,YYYYYYY,0700A,0700P,BK,,2012,,0,24,89-No Stand Exc Com Plate,,,
8483935806,39434MJ,NY,COM,02/02/2018,89,PICK,FORD,T,10510,34550,34570,20180930,14,14,14,361040,T106,N,1243P,,NY,O,1050,6th Ave,,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2011,,0,15,89-No Stand Exc Com Plate,,,
8476949820,74889MH,NY,COM,02/02/2018,89,PICK,DODGE,T,34490,10610,10810,20190131,14,14,14,345238,T106,B,0217P,,NY,F,260,W 36th St,,0,408,l4,,YYYYYYY,0700A,0700P,BK,,2017,,0,99,89-No Stand Exc Com Plate,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8499780260,XEVB70,NJ,PAS,02/02/2018,89,PICK,NISSA,T,10810,34470,34490,88880088,14,14,14,345557,T501,A,0725A,,NY,F,500,8th Ave,,0,408,l4,,YYYYYYY,0700A,0700P,WHITE,,0,,0,14,89-No Stand Exc Com Plate,,,
8488249378,83109JW,NY,COM,02/02/2018,89,PICK,CHEVR,T,34530,10610,10810,20190430,14,14,14,365805,T102,O,0331P,,NY,O,223,W 38th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2004,,0,99,89-No Stand Exc Com Plate,,,
8482778729,38127MH,NY,COM,02/02/2018,89,VAN,GMC,T,34550,10610,10810,20191231,14,14,14,363544,T106,G,1116A,,NY,F,205,W 39th St,,0,408,l4,,YYYYYYY,0700A,0700P,BK,,2012,,0,24,89-No Stand Exc Com Plate,,,
8483935806,39434MJ,NY,COM,02/02/2018,89,PICK,FORD,T,10510,34550,34570,20180930,14,14,14,361040,T106,N,1243P,,NY,O,1050,6th Ave,,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2011,,0,15,89-No Stand Exc Com Plate,,,
8476949820,74889MH,NY,COM,02/02/2018,89,PICK,DODGE,T,34490,10610,10810,20190131,14,14,14,345238,T106,B,0217P,,NY,F,260,W 36th St,,0,408,l4,,YYYYYYY,0700A,0700P,BK,,2017,,0,99,89-No Stand Exc Com Plate,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8499780260,XEVB70,NJ,PAS,02/02/2018,89,PICK,NISSA,T,10810,34470,34490,88880088,14,14,14,345557,T501,A,0725A,,NY,F,500,8th Ave,,0,408,l4,,YYYYYYY,0700A,0700P,WHITE,,0,,0,14,89-No Stand Exc Com Plate,,,
