Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619910541,XEUD57,NJ,PAS,01/23/2018,11,DELV,FORD,T,34850,0,0,88880088,18,18,18,355224,T106,L,0149P,,NY,I,S,W 54th St,188ft W/of Avenue of,0,408,c5,,YYYYYYY,,,WHITE,,0,,0,30,11-No Stand (exc hotel load),,,
8619503662,83528MH,NY,COM,01/23/2018,11,DELV,FRUEH,T,34930,10510,10610,88880088,18,18,18,353143,T106,P,0215P,,NY,O,158,W 58th St,,0,408,c5,,YYYYYYY,,,BROWN,,2016,,0,41,11-No Stand (exc hotel load),,,
8618853008,29297MD,NY,COM,01/23/2018,11,VAN,FORD,T,17470,10210,10110,20190228,13,13,13,365316,T102,J,0121P,,NY,F,201,E 24th St,,0,408,c5,,YYYYYYY,,,WH,,2013,,0,09,11-No Stand (exc hotel load),,,
8621878884,288ZCU,CT,PAS,01/23/2018,11,4DSD,HONDA,T,10510,34530,34550,20180088,18,18,18,362590,MTTF,G,1256P,,NY,F,1033,6th Ave,,0,408,c5,,YYYYYYY,,,OTHER,,0,,0,01A,11-No Stand (exc hotel load),,,
8619206953,XBYG47,NJ,PAS,01/23/2018,11,DELV,ISUZU,T,34850,0,0,88880088,18,18,18,359575,T106,O,1043A,,NY,I,N,W 54th St,15ft E/of 6th Ave,0,408,c5,,YYYYYYY,,,GREEN,,0,,0,44,11-No Stand (exc hotel load),,,
8618155639,94643MC,NY,COM,01/23/2018,11,VAN,FORD,T,24890,0,0,20181031,17,17,17,363941,T106,L,0137P,,NY,I,E,Lexington Ave,40ft S/of E 45th St,0,408,c5,,YYYYYYY,,,WHITE,,2013,,0,42,11-No Stand (exc hotel load),,,
8594078420,28510MH,NY,COM,01/23/2018,11,VAN,FRUEH,T,10510,25010,45600,88880088,1,1,1,366496,T105,G,0230P,,NY,F,39,6th Ave,,0,408,c5,,YYYYYYY,,,BROWN,,2015,,0,071,11-No Stand (exc hotel load),,,
8593720948,95423MD,NY,COM,01/23/2018,11,VAN,FRUEH,T,26130,12820,15720,88880088,40,40,40,366458,T201,F,1222P,,BX,F,436,E 149th St,,0,408,c5,,YYYYYYY,,,BROWN,,2014,,0,35,11-No Stand (exc hotel load),,,
8500206044,JKC3895,PA,PAS,01/23/2018,11,SUBN,JEEP,T,34330,10510,10610,88880088,14,14,14,361053,T502,X,0255P,,NY,F,127,W 28th St,,0,408,c5,,YYYYYYY,,,GREEN,,0,,0,01,11-No Stand (exc hotel load),,,
8500206032,HTD4373,NY,PAS,01/23/2018,11,4DSD,ME/BE,T,34330,10510,10610,20180801,14,14,14,361053,T502,X,0253P,,NY,F,127,W 28th St,,0,408,c5,,YYYYYYY,,,GY,,2011,,0,01,11-No Stand (exc hotel load),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619910541,XEUD57,NJ,PAS,01/23/2018,11,DELV,FORD,T,34850,0,0,88880088,18,18,18,355224,T106,L,0149P,,NY,I,S,W 54th St,188ft W/of Avenue of,0,408,c5,,YYYYYYY,,,WHITE,,0,,0,30,11-No Stand (exc hotel load),,,
8619503662,83528MH,NY,COM,01/23/2018,11,DELV,FRUEH,T,34930,10510,10610,88880088,18,18,18,353143,T106,P,0215P,,NY,O,158,W 58th St,,0,408,c5,,YYYYYYY,,,BROWN,,2016,,0,41,11-No Stand (exc hotel load),,,
8618853008,29297MD,NY,COM,01/23/2018,11,VAN,FORD,T,17470,10210,10110,20190228,13,13,13,365316,T102,J,0121P,,NY,F,201,E 24th St,,0,408,c5,,YYYYYYY,,,WH,,2013,,0,09,11-No Stand (exc hotel load),,,
8621878884,288ZCU,CT,PAS,01/23/2018,11,4DSD,HONDA,T,10510,34530,34550,20180088,18,18,18,362590,MTTF,G,1256P,,NY,F,1033,6th Ave,,0,408,c5,,YYYYYYY,,,OTHER,,0,,0,01A,11-No Stand (exc hotel load),,,
8619206953,XBYG47,NJ,PAS,01/23/2018,11,DELV,ISUZU,T,34850,0,0,88880088,18,18,18,359575,T106,O,1043A,,NY,I,N,W 54th St,15ft E/of 6th Ave,0,408,c5,,YYYYYYY,,,GREEN,,0,,0,44,11-No Stand (exc hotel load),,,
8618155639,94643MC,NY,COM,01/23/2018,11,VAN,FORD,T,24890,0,0,20181031,17,17,17,363941,T106,L,0137P,,NY,I,E,Lexington Ave,40ft S/of E 45th St,0,408,c5,,YYYYYYY,,,WHITE,,2013,,0,42,11-No Stand (exc hotel load),,,
8594078420,28510MH,NY,COM,01/23/2018,11,VAN,FRUEH,T,10510,25010,45600,88880088,1,1,1,366496,T105,G,0230P,,NY,F,39,6th Ave,,0,408,c5,,YYYYYYY,,,BROWN,,2015,,0,071,11-No Stand (exc hotel load),,,
8593720948,95423MD,NY,COM,01/23/2018,11,VAN,FRUEH,T,26130,12820,15720,88880088,40,40,40,366458,T201,F,1222P,,BX,F,436,E 149th St,,0,408,c5,,YYYYYYY,,,BROWN,,2014,,0,35,11-No Stand (exc hotel load),,,
8500206044,JKC3895,PA,PAS,01/23/2018,11,SUBN,JEEP,T,34330,10510,10610,88880088,14,14,14,361053,T502,X,0255P,,NY,F,127,W 28th St,,0,408,c5,,YYYYYYY,,,GREEN,,0,,0,01,11-No Stand (exc hotel load),,,
8500206032,HTD4373,NY,PAS,01/23/2018,11,4DSD,ME/BE,T,34330,10510,10610,20180801,14,14,14,361053,T502,X,0253P,,NY,F,127,W 28th St,,0,408,c5,,YYYYYYY,,,GY,,2011,,0,01,11-No Stand (exc hotel load),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619910541,XEUD57,NJ,PAS,01/23/2018,11,DELV,FORD,T,34850,0,0,88880088,18,18,18,355224,T106,L,0149P,,NY,I,S,W 54th St,188ft W/of Avenue of,0,408,c5,,YYYYYYY,,,WHITE,,0,,0,30,11-No Stand (exc hotel load),,,
8619503662,83528MH,NY,COM,01/23/2018,11,DELV,FRUEH,T,34930,10510,10610,88880088,18,18,18,353143,T106,P,0215P,,NY,O,158,W 58th St,,0,408,c5,,YYYYYYY,,,BROWN,,2016,,0,41,11-No Stand (exc hotel load),,,
8618853008,29297MD,NY,COM,01/23/2018,11,VAN,FORD,T,17470,10210,10110,20190228,13,13,13,365316,T102,J,0121P,,NY,F,201,E 24th St,,0,408,c5,,YYYYYYY,,,WH,,2013,,0,09,11-No Stand (exc hotel load),,,
8621878884,288ZCU,CT,PAS,01/23/2018,11,4DSD,HONDA,T,10510,34530,34550,20180088,18,18,18,362590,MTTF,G,1256P,,NY,F,1033,6th Ave,,0,408,c5,,YYYYYYY,,,OTHER,,0,,0,01A,11-No Stand (exc hotel load),,,
8619206953,XBYG47,NJ,PAS,01/23/2018,11,DELV,ISUZU,T,34850,0,0,88880088,18,18,18,359575,T106,O,1043A,,NY,I,N,W 54th St,15ft E/of 6th Ave,0,408,c5,,YYYYYYY,,,GREEN,,0,,0,44,11-No Stand (exc hotel load),,,
8618155639,94643MC,NY,COM,01/23/2018,11,VAN,FORD,T,24890,0,0,20181031,17,17,17,363941,T106,L,0137P,,NY,I,E,Lexington Ave,40ft S/of E 45th St,0,408,c5,,YYYYYYY,,,WHITE,,2013,,0,42,11-No Stand (exc hotel load),,,
8594078420,28510MH,NY,COM,01/23/2018,11,VAN,FRUEH,T,10510,25010,45600,88880088,1,1,1,366496,T105,G,0230P,,NY,F,39,6th Ave,,0,408,c5,,YYYYYYY,,,BROWN,,2015,,0,071,11-No Stand (exc hotel load),,,
8593720948,95423MD,NY,COM,01/23/2018,11,VAN,FRUEH,T,26130,12820,15720,88880088,40,40,40,366458,T201,F,1222P,,BX,F,436,E 149th St,,0,408,c5,,YYYYYYY,,,BROWN,,2014,,0,35,11-No Stand (exc hotel load),,,
8500206044,JKC3895,PA,PAS,01/23/2018,11,SUBN,JEEP,T,34330,10510,10610,88880088,14,14,14,361053,T502,X,0255P,,NY,F,127,W 28th St,,0,408,c5,,YYYYYYY,,,GREEN,,0,,0,01,11-No Stand (exc hotel load),,,
8500206032,HTD4373,NY,PAS,01/23/2018,11,4DSD,ME/BE,T,34330,10510,10610,20180801,14,14,14,361053,T502,X,0253P,,NY,F,127,W 28th St,,0,408,c5,,YYYYYYY,,,GY,,2011,,0,01,11-No Stand (exc hotel load),,,
