Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8635851092,34581BB,NY,OMR,01/15/2018,77,BUS,,T,7690,25940,25960,20180228,111,111,111,363496,T401,N,0616A,,Q,O,201-15,29th Ave,,0,408,m5,,YYYYYYY,,,WH,,2011,,0,X,77-Parked Bus (exc desig area),,,
8632064459,14857BB,NY,OMR,01/15/2018,77,BUS,FORD,T,62990,0,0,20180228,103,103,103,362640,T402,L,0637A,,Q,I,N,Tuskegee Airman Way,5ft E/of Union Hall,0,408,m5,,YYYYYYY,,,WH,,2011,,0,E,77-Parked Bus (exc desig area),,,
8634462353,32753BB,NY,OMR,01/15/2018,77,BUS,FORD,T,23840,0,0,20180228,113,113,113,365937,T402,P,0952P,,Q,I,E,158th St,30ft S/of Meyer Ave,0,408,m5,,YYYYYYY,,,WH,,2013,,0,T,77-Parked Bus (exc desig area),,,
8613335330,22943SH,NY,SCL,01/15/2018,77,BUS,,T,45730,35030,67730,20181231,60,60,60,362538,T302,N,0708A,,K,F,512,Gravesend Neck Rd,,0,408,m5,,YYYYYYY,,,YW,,2009,,0,N,77-Parked Bus (exc desig area),,,
8604613146,24666SH,NY,SCL,01/15/2018,77,BUS,CHEVR,T,12520,27060,27090,20181231,48,48,48,364841,T201,K,0626P,,BX,O,2109,Belmont Ave,,0,408,m5,,YYYYYYY,,,YW,,2014,,0,01,77-Parked Bus (exc desig area),,,
8635851092,34581BB,NY,OMR,01/15/2018,77,BUS,,T,7690,25940,25960,20180228,111,111,111,363496,T401,N,0616A,,Q,O,201-15,29th Ave,,0,408,m5,,YYYYYYY,,,WH,,2011,,0,X,77-Parked Bus (exc desig area),,,
8632064459,14857BB,NY,OMR,01/15/2018,77,BUS,FORD,T,62990,0,0,20180228,103,103,103,362640,T402,L,0637A,,Q,I,N,Tuskegee Airman Way,5ft E/of Union Hall,0,408,m5,,YYYYYYY,,,WH,,2011,,0,E,77-Parked Bus (exc desig area),,,
8634462353,32753BB,NY,OMR,01/15/2018,77,BUS,FORD,T,23840,0,0,20180228,113,113,113,365937,T402,P,0952P,,Q,I,E,158th St,30ft S/of Meyer Ave,0,408,m5,,YYYYYYY,,,WH,,2013,,0,T,77-Parked Bus (exc desig area),,,
8613335330,22943SH,NY,SCL,01/15/2018,77,BUS,,T,45730,35030,67730,20181231,60,60,60,362538,T302,N,0708A,,K,F,512,Gravesend Neck Rd,,0,408,m5,,YYYYYYY,,,YW,,2009,,0,N,77-Parked Bus (exc desig area),,,
8604613146,24666SH,NY,SCL,01/15/2018,77,BUS,CHEVR,T,12520,27060,27090,20181231,48,48,48,364841,T201,K,0626P,,BX,O,2109,Belmont Ave,,0,408,m5,,YYYYYYY,,,YW,,2014,,0,01,77-Parked Bus (exc desig area),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8635851092,34581BB,NY,OMR,01/15/2018,77,BUS,,T,7690,25940,25960,20180228,111,111,111,363496,T401,N,0616A,,Q,O,201-15,29th Ave,,0,408,m5,,YYYYYYY,,,WH,,2011,,0,X,77-Parked Bus (exc desig area),,,
8632064459,14857BB,NY,OMR,01/15/2018,77,BUS,FORD,T,62990,0,0,20180228,103,103,103,362640,T402,L,0637A,,Q,I,N,Tuskegee Airman Way,5ft E/of Union Hall,0,408,m5,,YYYYYYY,,,WH,,2011,,0,E,77-Parked Bus (exc desig area),,,
8634462353,32753BB,NY,OMR,01/15/2018,77,BUS,FORD,T,23840,0,0,20180228,113,113,113,365937,T402,P,0952P,,Q,I,E,158th St,30ft S/of Meyer Ave,0,408,m5,,YYYYYYY,,,WH,,2013,,0,T,77-Parked Bus (exc desig area),,,
8613335330,22943SH,NY,SCL,01/15/2018,77,BUS,,T,45730,35030,67730,20181231,60,60,60,362538,T302,N,0708A,,K,F,512,Gravesend Neck Rd,,0,408,m5,,YYYYYYY,,,YW,,2009,,0,N,77-Parked Bus (exc desig area),,,
8604613146,24666SH,NY,SCL,01/15/2018,77,BUS,CHEVR,T,12520,27060,27090,20181231,48,48,48,364841,T201,K,0626P,,BX,O,2109,Belmont Ave,,0,408,m5,,YYYYYYY,,,YW,,2014,,0,01,77-Parked Bus (exc desig area),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8635851092,34581BB,NY,OMR,01/15/2018,77,BUS,,T,7690,25940,25960,20180228,111,111,111,363496,T401,N,0616A,,Q,O,201-15,29th Ave,,0,408,m5,,YYYYYYY,,,WH,,2011,,0,X,77-Parked Bus (exc desig area),,,
8632064459,14857BB,NY,OMR,01/15/2018,77,BUS,FORD,T,62990,0,0,20180228,103,103,103,362640,T402,L,0637A,,Q,I,N,Tuskegee Airman Way,5ft E/of Union Hall,0,408,m5,,YYYYYYY,,,WH,,2011,,0,E,77-Parked Bus (exc desig area),,,
8634462353,32753BB,NY,OMR,01/15/2018,77,BUS,FORD,T,23840,0,0,20180228,113,113,113,365937,T402,P,0952P,,Q,I,E,158th St,30ft S/of Meyer Ave,0,408,m5,,YYYYYYY,,,WH,,2013,,0,T,77-Parked Bus (exc desig area),,,
8613335330,22943SH,NY,SCL,01/15/2018,77,BUS,,T,45730,35030,67730,20181231,60,60,60,362538,T302,N,0708A,,K,F,512,Gravesend Neck Rd,,0,408,m5,,YYYYYYY,,,YW,,2009,,0,N,77-Parked Bus (exc desig area),,,
8604613146,24666SH,NY,SCL,01/15/2018,77,BUS,CHEVR,T,12520,27060,27090,20181231,48,48,48,364841,T201,K,0626P,,BX,O,2109,Belmont Ave,,0,408,m5,,YYYYYYY,,,YW,,2014,,0,01,77-Parked Bus (exc desig area),,,
