Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619561730,XDKS45,NJ,PAS,01/28/2018,84,DELV,FORD,T,34690,10410,10510,88880088,18,18,18,351311,T106,P,1255P,,NY,F,36,W 46th St,,0,408,k7,,YYYYYYY,,,WHITE,,0,,0,01,84-Platform lifts in low posit,,,
8599783701,44891PC,NY,IRP,01/28/2018,84,TRAC,FRUEH,T,18710,10210,10110,20180331,19,19,19,356258,T103,E,0800A,,NY,F,240,E 86th St,,0,408,k7,,YYYYYYY,,,WH,,2015,,0,14,84-Platform lifts in low posit,,,
8598118989,48594MJ,NY,COM,01/28/2018,84,DELV,HIN,T,17410,0,0,20180831,13,13,13,359592,T102,A,0400P,,NY,I,S,E 21st St,30ft E/of Park Ave S,0,408,k7,,YYYYYYY,,,WH,,2017,,0,C,84-Platform lifts in low posit,,,
8577144057,56215MK,NY,COM,01/28/2018,84,DELV,ISUZU,T,13610,26630,20425,20181031,1,1,1,365860,T105,H,1227P,,NY,F,47,Broadway,,0,408,k7,,YYYYYYY,,,WH,,2018,,0,016,84-Platform lifts in low posit,,,
8486379246,NYMOVERS,NY,COM,01/28/2018,84,DELV,INTER,T,17630,25390,27790,20180228,13,13,13,365834,T102,D,1149A,,NY,O,31-33,E 32nd St,,0,408,k7,,YYYYYYY,,,MR,,2004,,0,05,84-Platform lifts in low posit,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619561730,XDKS45,NJ,PAS,01/28/2018,84,DELV,FORD,T,34690,10410,10510,88880088,18,18,18,351311,T106,P,1255P,,NY,F,36,W 46th St,,0,408,k7,,YYYYYYY,,,WHITE,,0,,0,01,84-Platform lifts in low posit,,,
8599783701,44891PC,NY,IRP,01/28/2018,84,TRAC,FRUEH,T,18710,10210,10110,20180331,19,19,19,356258,T103,E,0800A,,NY,F,240,E 86th St,,0,408,k7,,YYYYYYY,,,WH,,2015,,0,14,84-Platform lifts in low posit,,,
8598118989,48594MJ,NY,COM,01/28/2018,84,DELV,HIN,T,17410,0,0,20180831,13,13,13,359592,T102,A,0400P,,NY,I,S,E 21st St,30ft E/of Park Ave S,0,408,k7,,YYYYYYY,,,WH,,2017,,0,C,84-Platform lifts in low posit,,,
