Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8596621210,EVM7493,NY,PAS,01/15/2018,83,VAN,CHEVR,T,18240,17490,51090,20191027,102,102,102,366565,T402,J,0434P,,Q,F,86-48,90th St,,0,408,j1,,YYYYYYY,,,WH,,2004,,0,32,83-Improper Registration,,,
1436515385,EPW8357,NY,PAS,01/15/2018,83,SUBN,DODGE,P,15910,13113,36430,20190325,26,26,26,953972,0026,0000,0513P,,NY,F,102,CONVENT AVE,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
8634462237,HUE7643,NY,PAS,01/15/2018,83,SUBN,CHEVR,T,24890,51090,18540,20191019,103,103,103,365937,T402,P,0838P,,Q,F,92-25,176th St,,0,408,j1,,YYYYYYY,,,WH,,2007,,0,T,83-Improper Registration,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8596621210,EVM7493,NY,PAS,01/15/2018,83,VAN,CHEVR,T,18240,17490,51090,20191027,102,102,102,366565,T402,J,0434P,,Q,F,86-48,90th St,,0,408,j1,,YYYYYYY,,,WH,,2004,,0,32,83-Improper Registration,,,
1436515385,EPW8357,NY,PAS,01/15/2018,83,SUBN,DODGE,P,15910,13113,36430,20190325,26,26,26,953972,0026,0000,0513P,,NY,F,102,CONVENT AVE,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
8634462237,HUE7643,NY,PAS,01/15/2018,83,SUBN,CHEVR,T,24890,51090,18540,20191019,103,103,103,365937,T402,P,0838P,,Q,F,92-25,176th St,,0,408,j1,,YYYYYYY,,,WH,,2007,,0,T,83-Improper Registration,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8596621210,EVM7493,NY,PAS,01/15/2018,83,VAN,CHEVR,T,18240,17490,51090,20191027,102,102,102,366565,T402,J,0434P,,Q,F,86-48,90th St,,0,408,j1,,YYYYYYY,,,WH,,2004,,0,32,83-Improper Registration,,,
1436515385,EPW8357,NY,PAS,01/15/2018,83,SUBN,DODGE,P,15910,13113,36430,20190325,26,26,26,953972,0026,0000,0513P,,NY,F,102,CONVENT AVE,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
8634462237,HUE7643,NY,PAS,01/15/2018,83,SUBN,CHEVR,T,24890,51090,18540,20191019,103,103,103,365937,T402,P,0838P,,Q,F,92-25,176th St,,0,408,j1,,YYYYYYY,,,WH,,2007,,0,T,83-Improper Registration,,,
