Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8600461650,26444MJ,NY,COM,01/15/2018,73,DELV,ISUZU,T,21230,0,0,20181031,1,1,1,346183,T105,H,0735A,,NY,I,S,Fulton St,75ft W/of Nassau St,0,408,j4,,YYYYYYY,,,WHITE,,2016,,0,029,73A-Reg Stkr Counterfeit,,,
8596567914,FTB1421,NY,PAS,01/15/2018,73,4DSD,HYUND,T,17390,59990,22640,20170922,107,107,107,366442,T402,G,0152P,,Q,O,138-32,86th Ave,,0,408,j4,,YYYYYYY,,,BK,,2013,,0,11,73-Reg Stkr Mutilated,,,
8622464441,HMN5364,NY,PAS,01/15/2018,73,SUBN,NISSA,T,35210,13610,44990,88880088,20,20,20,359632,T103,K,0916A,,NY,F,240,W 72nd St,,0,408,j4,,YYYYYYY,,,BLUE,,0,,0,30,73-Reg Stkr Mutilated,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8600461650,26444MJ,NY,COM,01/15/2018,73,DELV,ISUZU,T,21230,0,0,20181031,1,1,1,346183,T105,H,0735A,,NY,I,S,Fulton St,75ft W/of Nassau St,0,408,j4,,YYYYYYY,,,WHITE,,2016,,0,029,73A-Reg Stkr Counterfeit,,,
8596567914,FTB1421,NY,PAS,01/15/2018,73,4DSD,HYUND,T,17390,59990,22640,20170922,107,107,107,366442,T402,G,0152P,,Q,O,138-32,86th Ave,,0,408,j4,,YYYYYYY,,,BK,,2013,,0,11,73-Reg Stkr Mutilated,,,
8622464441,HMN5364,NY,PAS,01/15/2018,73,SUBN,NISSA,T,35210,13610,44990,88880088,20,20,20,359632,T103,K,0916A,,NY,F,240,W 72nd St,,0,408,j4,,YYYYYYY,,,BLUE,,0,,0,30,73-Reg Stkr Mutilated,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8600461650,26444MJ,NY,COM,01/15/2018,73,DELV,ISUZU,T,21230,0,0,20181031,1,1,1,346183,T105,H,0735A,,NY,I,S,Fulton St,75ft W/of Nassau St,0,408,j4,,YYYYYYY,,,WHITE,,2016,,0,029,73A-Reg Stkr Counterfeit,,,
8596567914,FTB1421,NY,PAS,01/15/2018,73,4DSD,HYUND,T,17390,59990,22640,20170922,107,107,107,366442,T402,G,0152P,,Q,O,138-32,86th Ave,,0,408,j4,,YYYYYYY,,,BK,,2013,,0,11,73-Reg Stkr Mutilated,,,
8622464441,HMN5364,NY,PAS,01/15/2018,73,SUBN,NISSA,T,35210,13610,44990,88880088,20,20,20,359632,T103,K,0916A,,NY,F,240,W 72nd St,,0,408,j4,,YYYYYYY,,,BLUE,,0,,0,30,73-Reg Stkr Mutilated,,,
