Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8634360003,53405ME,NY,COM,02/01/2018,89,PICK,TOYOT,T,34470,10610,10810,20180630,14,14,14,350408,T106,M,0932A,,NY,F,224,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,BK,,1999,,0,33,89-No Stand Exc Com Plate,,,
8634360064,13868JY,NY,COM,02/01/2018,89,PICK,FORD,T,34470,10610,10810,20200131,14,14,14,350408,T106,M,0943A,,NY,F,240,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2008,,0,33,89-No Stand Exc Com Plate,,,
8634360040,12591MG,NY,COM,02/01/2018,89,PICK,FORD,T,34470,10610,10810,20180831,14,14,14,350408,T106,M,0939A,,NY,F,254,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2015,,0,33,89-No Stand Exc Com Plate,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8634360003,53405ME,NY,COM,02/01/2018,89,PICK,TOYOT,T,34470,10610,10810,20180630,14,14,14,350408,T106,M,0932A,,NY,F,224,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,BK,,1999,,0,33,89-No Stand Exc Com Plate,,,
8634360064,13868JY,NY,COM,02/01/2018,89,PICK,FORD,T,34470,10610,10810,20200131,14,14,14,350408,T106,M,0943A,,NY,F,240,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2008,,0,33,89-No Stand Exc Com Plate,,,
8634360040,12591MG,NY,COM,02/01/2018,89,PICK,FORD,T,34470,10610,10810,20180831,14,14,14,350408,T106,M,0939A,,NY,F,254,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2015,,0,33,89-No Stand Exc Com Plate,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8634360003,53405ME,NY,COM,02/01/2018,89,PICK,TOYOT,T,34470,10610,10810,20180630,14,14,14,350408,T106,M,0932A,,NY,F,224,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,BK,,1999,,0,33,89-No Stand Exc Com Plate,,,
8634360064,13868JY,NY,COM,02/01/2018,89,PICK,FORD,T,34470,10610,10810,20200131,14,14,14,350408,T106,M,0943A,,NY,F,240,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2008,,0,33,89-No Stand Exc Com Plate,,,
8634360040,12591MG,NY,COM,02/01/2018,89,PICK,FORD,T,34470,10610,10810,20180831,14,14,14,350408,T106,M,0939A,,NY,F,254,W 35th St,,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2015,,0,33,89-No Stand Exc Com Plate,,,
