Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8499779104,XFVW51,NJ,PAS,01/24/2018,89,PICK,FORD,T,34490,10610,10810,88880088,14,14,14,345557,T501,A,1250P,,NY,O,223,W 36th St,,0,408,l4,,YYYYYYY,0700A,0700P,GREY,,0,,0,17,89-No Stand Exc Com Plate,,,
8476323943,39770JR,NY,COM,01/24/2018,89,PICK,FORD,T,34570,0,0,20190430,14,14,14,361846,T106,O,0342P,,NY,I,N,W 40th St,40ft E/of Broadway,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2014,,0,28,89-No Stand Exc Com Plate,,,
8476691350,28385JB,NY,COM,01/24/2018,89,PICK,FORD,T,34530,10510,13610,20180430,14,14,14,362166,T106,B,1201P,,NY,O,112,W 38th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2015,,0,18,89-No Stand Exc Com Plate,,,
8485937624,58359MD,NY,COM,01/24/2018,89,PICK,FORD,T,34530,10510,13610,20190831,14,14,14,345513,T106,F,1159A,,NY,F,109,W 38th St,,0,408,l4,,YYYYYYY,0700A,0800P,BL,,2011,,0,35,89-No Stand Exc Com Plate,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8499779104,XFVW51,NJ,PAS,01/24/2018,89,PICK,FORD,T,34490,10610,10810,88880088,14,14,14,345557,T501,A,1250P,,NY,O,223,W 36th St,,0,408,l4,,YYYYYYY,0700A,0700P,GREY,,0,,0,17,89-No Stand Exc Com Plate,,,
8476323943,39770JR,NY,COM,01/24/2018,89,PICK,FORD,T,34570,0,0,20190430,14,14,14,361846,T106,O,0342P,,NY,I,N,W 40th St,40ft E/of Broadway,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2014,,0,28,89-No Stand Exc Com Plate,,,
8476691350,28385JB,NY,COM,01/24/2018,89,PICK,FORD,T,34530,10510,13610,20180430,14,14,14,362166,T106,B,1201P,,NY,O,112,W 38th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2015,,0,18,89-No Stand Exc Com Plate,,,
8485937624,58359MD,NY,COM,01/24/2018,89,PICK,FORD,T,34530,10510,13610,20190831,14,14,14,345513,T106,F,1159A,,NY,F,109,W 38th St,,0,408,l4,,YYYYYYY,0700A,0800P,BL,,2011,,0,35,89-No Stand Exc Com Plate,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8499779104,XFVW51,NJ,PAS,01/24/2018,89,PICK,FORD,T,34490,10610,10810,88880088,14,14,14,345557,T501,A,1250P,,NY,O,223,W 36th St,,0,408,l4,,YYYYYYY,0700A,0700P,GREY,,0,,0,17,89-No Stand Exc Com Plate,,,
8476323943,39770JR,NY,COM,01/24/2018,89,PICK,FORD,T,34570,0,0,20190430,14,14,14,361846,T106,O,0342P,,NY,I,N,W 40th St,40ft E/of Broadway,0,408,l4,,YYYYYYY,0700A,0700P,WH,,2014,,0,28,89-No Stand Exc Com Plate,,,
8476691350,28385JB,NY,COM,01/24/2018,89,PICK,FORD,T,34530,10510,13610,20180430,14,14,14,362166,T106,B,1201P,,NY,O,112,W 38th St,,0,408,l4,,YYYYYYY,0700A,0700P,GY,,2015,,0,18,89-No Stand Exc Com Plate,,,
8485937624,58359MD,NY,COM,01/24/2018,89,PICK,FORD,T,34530,10510,13610,20190831,14,14,14,345513,T106,F,1159A,,NY,F,109,W 38th St,,0,408,l4,,YYYYYYY,0700A,0800P,BL,,2011,,0,35,89-No Stand Exc Com Plate,,,
