Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8607305657,DCV1680,NY,PAS,01/18/2018,83,SUBN,FORD,T,74960,43920,21220,20190219,50,50,50,363920,T201,J,1241P,,BX,O,263,W 231st St,,0,408,j1,,YYYYYYY,,,WH,,2004,,0,30,83-Improper Registration,,,
8587464012,HMF1568,NY,PAS,01/18/2018,83,SUBN,GMC,T,10210,17630,17650,20190115,18,18,18,366556,T106,N,0113P,,NY,F,479,3rd Ave,,0,408,j1,,YYYYYYY,,,WH,,2015,,0,05,83-Improper Registration,,,
8574236070,GZH8278,NY,PAS,01/18/2018,83,VAN,FORD,T,34290,0,0,20190927,10,10,10,365819,T102,I,0500P,,NY,I,N,W 26th St,100ft W/of 8th Ave,0,408,j1,,YYYYYYY,,,WH,,2001,,0,F,83-Improper Registration,,,
8484666890,HMF1568,NY,PAS,01/18/2018,83,VAN,GMC,T,17650,10210,10110,20190115,13,13,13,366490,T106,I,0156P,,NY,F,200,E 33rd St,,0,408,j1,,YYYYYYY,,,WHITE,,2015,,0,01,83-Improper Registration,,,
8484666888,GLU6250,NY,PAS,01/18/2018,83,VAN,FORD,T,10110,17550,17570,20191231,13,13,13,366490,T106,I,0129P,,NY,F,500,2nd Ave,,0,408,j1,,YYYYYYY,,,WH,,2013,,0,01,83-Improper Registration,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8607305657,DCV1680,NY,PAS,01/18/2018,83,SUBN,FORD,T,74960,43920,21220,20190219,50,50,50,363920,T201,J,1241P,,BX,O,263,W 231st St,,0,408,j1,,YYYYYYY,,,WH,,2004,,0,30,83-Improper Registration,,,
8587464012,HMF1568,NY,PAS,01/18/2018,83,SUBN,GMC,T,10210,17630,17650,20190115,18,18,18,366556,T106,N,0113P,,NY,F,479,3rd Ave,,0,408,j1,,YYYYYYY,,,WH,,2015,,0,05,83-Improper Registration,,,
8574236070,GZH8278,NY,PAS,01/18/2018,83,VAN,FORD,T,34290,0,0,20190927,10,10,10,365819,T102,I,0500P,,NY,I,N,W 26th St,100ft W/of 8th Ave,0,408,j1,,YYYYYYY,,,WH,,2001,,0,F,83-Improper Registration,,,
