Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5100313924,A19JHL,NJ,PAS,01/25/2018,7,2 DR,HONDA,V,0,0,0,0,,0,0,0,,,0501P,,MN,,,5TH AVE (S/B) @ 40TH,ST,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100313900,FXM1019,NY,PAS,01/25/2018,7,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0500P,,QN,,,23RD AVE (E/B) @ 94T,H ST,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100312397,FTW3467,NY,PAS,01/25/2018,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0247P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BL,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100315428,4KW873,MA,PAS,01/25/2018,7,UT,HYUND,V,0,0,0,0,,0,0,0,,,0910P,,BX,,,222ND ST (E/B) @ PAU,LDING AVE,0,1111,D,T,,,,,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100311794,4NP622,MA,PAS,01/25/2018,7,SD,DODGE,V,0,0,0,0,,0,0,0,,,0149P,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5100313924,A19JHL,NJ,PAS,01/25/2018,7,2 DR,HONDA,V,0,0,0,0,,0,0,0,,,0501P,,MN,,,5TH AVE (S/B) @ 40TH,ST,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100313900,FXM1019,NY,PAS,01/25/2018,7,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0500P,,QN,,,23RD AVE (E/B) @ 94T,H ST,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100312397,FTW3467,NY,PAS,01/25/2018,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0247P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BL,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100315428,4KW873,MA,PAS,01/25/2018,7,UT,HYUND,V,0,0,0,0,,0,0,0,,,0910P,,BX,,,222ND ST (E/B) @ PAU,LDING AVE,0,1111,D,T,,,,,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100311794,4NP622,MA,PAS,01/25/2018,7,SD,DODGE,V,0,0,0,0,,0,0,0,,,0149P,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5100313924,A19JHL,NJ,PAS,01/25/2018,7,2 DR,HONDA,V,0,0,0,0,,0,0,0,,,0501P,,MN,,,5TH AVE (S/B) @ 40TH,ST,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100313900,FXM1019,NY,PAS,01/25/2018,7,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0500P,,QN,,,23RD AVE (E/B) @ 94T,H ST,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100312397,FTW3467,NY,PAS,01/25/2018,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0247P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BL,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100315428,4KW873,MA,PAS,01/25/2018,7,UT,HYUND,V,0,0,0,0,,0,0,0,,,0910P,,BX,,,222ND ST (E/B) @ PAU,LDING AVE,0,1111,D,T,,,,,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5100311794,4NP622,MA,PAS,01/25/2018,7,SD,DODGE,V,0,0,0,0,,0,0,0,,,0149P,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
