Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8608851192,D55HLR,NJ,PAS,01/26/2018,60,VAN,FORD,T,61720,27810,71220,88880088,52,52,52,365356,T201,G,1216P,,BX,O,3182,Rochambeau Ave,,0,408,m2,,YYYYYYY,,,GREEN,,0,,0,55,60-Angle Parking,,,
8602781088,84373MJ,NY,COM,01/26/2018,60,VAN,FORD,T,11990,8790,8990,20181231,108,108,108,358580,T401,L,0832A,,Q,F,37-22,57th St,,0,408,m2,,YYYYYYY,,,WH,,2017,,0,P-AM,60-Angle Parking,,,
8558816270,HPB6462,NY,PAS,01/26/2018,60,SUBN,DODGE,T,36530,7340,7440,20190611,114,114,114,354064,T401,V,0151P,,Q,F,26-36,Borough Pl,,0,408,m2,,YYYYYYY,,,WH,,2007,,0,W,60-Angle Parking,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8608851192,D55HLR,NJ,PAS,01/26/2018,60,VAN,FORD,T,61720,27810,71220,88880088,52,52,52,365356,T201,G,1216P,,BX,O,3182,Rochambeau Ave,,0,408,m2,,YYYYYYY,,,GREEN,,0,,0,55,60-Angle Parking,,,
8602781088,84373MJ,NY,COM,01/26/2018,60,VAN,FORD,T,11990,8790,8990,20181231,108,108,108,358580,T401,L,0832A,,Q,F,37-22,57th St,,0,408,m2,,YYYYYYY,,,WH,,2017,,0,P-AM,60-Angle Parking,,,
8558816270,HPB6462,NY,PAS,01/26/2018,60,SUBN,DODGE,T,36530,7340,7440,20190611,114,114,114,354064,T401,V,0151P,,Q,F,26-36,Borough Pl,,0,408,m2,,YYYYYYY,,,WH,,2007,,0,W,60-Angle Parking,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8608851192,D55HLR,NJ,PAS,01/26/2018,60,VAN,FORD,T,61720,27810,71220,88880088,52,52,52,365356,T201,G,1216P,,BX,O,3182,Rochambeau Ave,,0,408,m2,,YYYYYYY,,,GREEN,,0,,0,55,60-Angle Parking,,,
8602781088,84373MJ,NY,COM,01/26/2018,60,VAN,FORD,T,11990,8790,8990,20181231,108,108,108,358580,T401,L,0832A,,Q,F,37-22,57th St,,0,408,m2,,YYYYYYY,,,WH,,2017,,0,P-AM,60-Angle Parking,,,
8558816270,HPB6462,NY,PAS,01/26/2018,60,SUBN,DODGE,T,36530,7340,7440,20190611,114,114,114,354064,T401,V,0151P,,Q,F,26-36,Borough Pl,,0,408,m2,,YYYYYYY,,,WH,,2007,,0,W,60-Angle Parking,,,
