Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8565286678,K071759,TX,PAS,01/13/2018,78,PICK,CHEVR,T,22190,26860,26855,20180088,105,105,105,341166,T803,AA,0101A,,Q,F,22019,135th Ave,,0,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,E,78-Nighttime PKG on Res Street,,,
8566338042,IC84JV,GA,PAS,01/13/2018,78,T/CR,FRUEH,T,63290,0,0,88880088,105,105,105,341263,T803,AA,0107A,,Q,I,E,Springfield Blvd,15ft N/of 130th Ave,0,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,E,78-Nighttime PKG on Res Street,,,
1434539684,MF5,NY,COM,01/13/2018,78,VAN,FORD,S,0,0,0,20181130,60,60,0,601496,KS13,0000,0941P,,K,,,E/S W 13TH ST BETWN,AVE U / AVE T,0,408,K4,,BBBBBBB,0900P,0500A,WH,0,2015,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8565286678,K071759,TX,PAS,01/13/2018,78,PICK,CHEVR,T,22190,26860,26855,20180088,105,105,105,341166,T803,AA,0101A,,Q,F,22019,135th Ave,,0,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,E,78-Nighttime PKG on Res Street,,,
8566338042,IC84JV,GA,PAS,01/13/2018,78,T/CR,FRUEH,T,63290,0,0,88880088,105,105,105,341263,T803,AA,0107A,,Q,I,E,Springfield Blvd,15ft N/of 130th Ave,0,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,E,78-Nighttime PKG on Res Street,,,
1434539684,MF5,NY,COM,01/13/2018,78,VAN,FORD,S,0,0,0,20181130,60,60,0,601496,KS13,0000,0941P,,K,,,E/S W 13TH ST BETWN,AVE U / AVE T,0,408,K4,,BBBBBBB,0900P,0500A,WH,0,2015,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8565286678,K071759,TX,PAS,01/13/2018,78,PICK,CHEVR,T,22190,26860,26855,20180088,105,105,105,341166,T803,AA,0101A,,Q,F,22019,135th Ave,,0,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,E,78-Nighttime PKG on Res Street,,,
8566338042,IC84JV,GA,PAS,01/13/2018,78,T/CR,FRUEH,T,63290,0,0,88880088,105,105,105,341263,T803,AA,0107A,,Q,I,E,Springfield Blvd,15ft N/of 130th Ave,0,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,E,78-Nighttime PKG on Res Street,,,
1434539684,MF5,NY,COM,01/13/2018,78,VAN,FORD,S,0,0,0,20181130,60,60,0,601496,KS13,0000,0941P,,K,,,E/S W 13TH ST BETWN,AVE U / AVE T,0,408,K4,,BBBBBBB,0900P,0500A,WH,0,2015,-,0,,,,,
