Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8633657806,HGG6386,NY,PAS,01/12/2018,21,4DSD,HYUND,T,54550,70092,22270,20180418,122,122,122,362621,T303,A,1026A,,R,F,31,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,RD,,2003,,0,07-A,21-No Parking (street clean),,,
8633657790,HNE2942,NY,PAS,01/12/2018,21,SUBN,BMW,T,54550,70092,22270,20190419,122,122,122,362621,T303,A,1025A,,R,F,25,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,GY,,2015,,0,07-A,21-No Parking (street clean),,,
8633657788,JANE23,NY,RGL,01/12/2018,21,SUBN,FORD,T,54550,70092,22270,20190921,122,122,122,362621,T303,A,1024A,,R,F,23,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,GY,,2016,,0,07-A,21-No Parking (street clean),,,
8628210052,HUX2602,NY,PAS,01/12/2018,21,4DSD,ME/BE,T,45470,14010,21690,20190914,1,1,1,358525,T105,H,1238P,,NY,F,17,Wooster St,,0,408,d1,,YYYYYYY,,,BK,,2017,,0,039,21-No Parking (street clean),,,
8588281508,GYK3895,PA,PAS,01/12/2018,21,SUBN,BUICK,T,34330,10510,10610,20180088,13,13,13,331220,T102,A,0837A,,NY,F,156,W 28th St,,0,408,d1,,YYYYY,0600A,0700P,TAN,,0,,0,C,21-No Parking (street clean),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8633657806,HGG6386,NY,PAS,01/12/2018,21,4DSD,HYUND,T,54550,70092,22270,20180418,122,122,122,362621,T303,A,1026A,,R,F,31,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,RD,,2003,,0,07-A,21-No Parking (street clean),,,
8633657790,HNE2942,NY,PAS,01/12/2018,21,SUBN,BMW,T,54550,70092,22270,20190419,122,122,122,362621,T303,A,1025A,,R,F,25,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,GY,,2015,,0,07-A,21-No Parking (street clean),,,
8633657788,JANE23,NY,RGL,01/12/2018,21,SUBN,FORD,T,54550,70092,22270,20190921,122,122,122,362621,T303,A,1024A,,R,F,23,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,GY,,2016,,0,07-A,21-No Parking (street clean),,,
8628210052,HUX2602,NY,PAS,01/12/2018,21,4DSD,ME/BE,T,45470,14010,21690,20190914,1,1,1,358525,T105,H,1238P,,NY,F,17,Wooster St,,0,408,d1,,YYYYYYY,,,BK,,2017,,0,039,21-No Parking (street clean),,,
8588281508,GYK3895,PA,PAS,01/12/2018,21,SUBN,BUICK,T,34330,10510,10610,20180088,13,13,13,331220,T102,A,0837A,,NY,F,156,W 28th St,,0,408,d1,,YYYYY,0600A,0700P,TAN,,0,,0,C,21-No Parking (street clean),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8633657806,HGG6386,NY,PAS,01/12/2018,21,4DSD,HYUND,T,54550,70092,22270,20180418,122,122,122,362621,T303,A,1026A,,R,F,31,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,RD,,2003,,0,07-A,21-No Parking (street clean),,,
8633657790,HNE2942,NY,PAS,01/12/2018,21,SUBN,BMW,T,54550,70092,22270,20190419,122,122,122,362621,T303,A,1025A,,R,F,25,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,GY,,2015,,0,07-A,21-No Parking (street clean),,,
8633657788,JANE23,NY,RGL,01/12/2018,21,SUBN,FORD,T,54550,70092,22270,20190921,122,122,122,362621,T303,A,1024A,,R,F,23,Waterside St,,0,408,d1,,Y  Y,0800A,1100A,GY,,2016,,0,07-A,21-No Parking (street clean),,,
8628210052,HUX2602,NY,PAS,01/12/2018,21,4DSD,ME/BE,T,45470,14010,21690,20190914,1,1,1,358525,T105,H,1238P,,NY,F,17,Wooster St,,0,408,d1,,YYYYYYY,,,BK,,2017,,0,039,21-No Parking (street clean),,,
8588281508,GYK3895,PA,PAS,01/12/2018,21,SUBN,BUICK,T,34330,10510,10610,20180088,13,13,13,331220,T102,A,0837A,,NY,F,156,W 28th St,,0,408,d1,,YYYYY,0600A,0700P,TAN,,0,,0,C,21-No Parking (street clean),,,
