Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8634508730,FHY8328,NY,PAS,01/16/2018,26,4DSD,FORD,T,33490,0,0,20190427,1,1,1,362546,T105,C,0526P,,NY,I,E,Water St,35ft S/of Broad St,0,408,c7,,Y,0500P,1200A,GY,,2008,,0,067,26-No Stnd (for-hire veh only),,,
8633957814,Z58FWS,NJ,PAS,01/16/2018,26,4DSD,INFIN,T,32910,22412,28490,88880088,1,1,1,357338,T105,N,0908P,,NY,F,60,Wall St,,0,408,c7,,YYYYY,0400P,1200A,GREY,,0,,0,002,26-No Stnd (for-hire veh only),,,
8619205511,XY297X,NJ,PAS,01/16/2018,26,DELV,FRUEH,T,34590,0,0,88880088,14,14,14,359575,T106,O,0623P,,NY,I,N,W 41st St,45ft W/of 6th Ave,0,408,c7,,YYYYY,0400P,1200A,WHITE,,0,,0,99,26-No Stnd (for-hire veh only),,,
8598718397,14297ML,NY,COM,01/16/2018,26,VAN,FORD,T,34590,0,0,20180430,14,14,14,362259,T106,M,0410P,,NY,I,N,W 41st St,30ft E/of Broadway,0,408,c7,,YYYYY,0400P,1200A,GY,,2011,,0,40,26-No Stnd (for-hire veh only),,,
8634508730,FHY8328,NY,PAS,01/16/2018,26,4DSD,FORD,T,33490,0,0,20190427,1,1,1,362546,T105,C,0526P,,NY,I,E,Water St,35ft S/of Broad St,0,408,c7,,Y,0500P,1200A,GY,,2008,,0,067,26-No Stnd (for-hire veh only),,,
8633957814,Z58FWS,NJ,PAS,01/16/2018,26,4DSD,INFIN,T,32910,22412,28490,88880088,1,1,1,357338,T105,N,0908P,,NY,F,60,Wall St,,0,408,c7,,YYYYY,0400P,1200A,GREY,,0,,0,002,26-No Stnd (for-hire veh only),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8634508730,FHY8328,NY,PAS,01/16/2018,26,4DSD,FORD,T,33490,0,0,20190427,1,1,1,362546,T105,C,0526P,,NY,I,E,Water St,35ft S/of Broad St,0,408,c7,,Y,0500P,1200A,GY,,2008,,0,067,26-No Stnd (for-hire veh only),,,
8633957814,Z58FWS,NJ,PAS,01/16/2018,26,4DSD,INFIN,T,32910,22412,28490,88880088,1,1,1,357338,T105,N,0908P,,NY,F,60,Wall St,,0,408,c7,,YYYYY,0400P,1200A,GREY,,0,,0,002,26-No Stnd (for-hire veh only),,,
8619205511,XY297X,NJ,PAS,01/16/2018,26,DELV,FRUEH,T,34590,0,0,88880088,14,14,14,359575,T106,O,0623P,,NY,I,N,W 41st St,45ft W/of 6th Ave,0,408,c7,,YYYYY,0400P,1200A,WHITE,,0,,0,99,26-No Stnd (for-hire veh only),,,
8598718397,14297ML,NY,COM,01/16/2018,26,VAN,FORD,T,34590,0,0,20180430,14,14,14,362259,T106,M,0410P,,NY,I,N,W 41st St,30ft E/of Broadway,0,408,c7,,YYYYY,0400P,1200A,GY,,2011,,0,40,26-No Stnd (for-hire veh only),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8634508730,FHY8328,NY,PAS,01/16/2018,26,4DSD,FORD,T,33490,0,0,20190427,1,1,1,362546,T105,C,0526P,,NY,I,E,Water St,35ft S/of Broad St,0,408,c7,,Y,0500P,1200A,GY,,2008,,0,067,26-No Stnd (for-hire veh only),,,
8633957814,Z58FWS,NJ,PAS,01/16/2018,26,4DSD,INFIN,T,32910,22412,28490,88880088,1,1,1,357338,T105,N,0908P,,NY,F,60,Wall St,,0,408,c7,,YYYYY,0400P,1200A,GREY,,0,,0,002,26-No Stnd (for-hire veh only),,,
8619205511,XY297X,NJ,PAS,01/16/2018,26,DELV,FRUEH,T,34590,0,0,88880088,14,14,14,359575,T106,O,0623P,,NY,I,N,W 41st St,45ft W/of 6th Ave,0,408,c7,,YYYYY,0400P,1200A,WHITE,,0,,0,99,26-No Stnd (for-hire veh only),,,
8598718397,14297ML,NY,COM,01/16/2018,26,VAN,FORD,T,34590,0,0,20180430,14,14,14,362259,T106,M,0410P,,NY,I,N,W 41st St,30ft E/of Broadway,0,408,c7,,YYYYY,0400P,1200A,GY,,2011,,0,40,26-No Stnd (for-hire veh only),,,
