Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617905761,39660ML,NY,COM,01/27/2018,73,DELV,INTER,T,10810,34830,34850,20181130,18,18,18,357711,T106,G,0950A,,NY,F,903,8th Ave,,0,408,j4,,YYYYYYY,,,RED,,0,,0,B,73-Reg Stkr Mutilated,,,
8617905621,17781PC,NY,IRP,01/27/2018,73,REFG,FRUEH,T,34890,10410,10510,20180331,18,18,18,357711,T106,G,0725A,,NY,F,65,W 56th St,,0,408,j4,,YYYYYYY,,,WH,,2012,,0,B,73A-Reg Stkr Counterfeit,,,
8592721945,67363MG,NY,COM,01/27/2018,73,DELV,INTER,T,17890,24890,10210,88880088,17,17,17,363509,T106,J,1021A,,NY,O,129,E 45th St,,0,408,j4,,YYYYYYY,,,WHITE,,0,,0,99,73-Reg Stkr Mutilated,,,
8592633515,73016ME,NY,COM,01/27/2018,73,PICK,FORD,T,17250,10010,12110,20180430,9,9,9,362523,T101,M,1142A,,NY,O,410,E 13th St,,0,408,j4,,YYYYYYY,,,WH,,2011,,0,K,73-Reg Stkr Mutilated,,,
8590531946,39660ML,NY,COM,01/27/2018,73,DELV,INTER,T,10910,34930,14490,20181130,18,18,18,345275,T106,A,0647A,,NY,F,917,9th Ave,,0,408,j4,,YYYYYYY,,,RED,,0,,0,E,73-Reg Stkr Mutilated,,,
8556799413,66620ME,NY,COM,01/27/2018,73,REFG,MITSU,T,10890,0,0,20180630,108,108,108,362215,T401,L,1028A,,Q,I,S,51st Ave,40ft W/of 23rd St,0,408,j4,,YYYYYYY,,,WH,,2007,,0,F,73A-Reg Stkr Counterfeit,,,
8558323197,EPD3591,NY,PAS,01/27/2018,73,4DSD,VOLKS,T,24140,64190,61390,20190201,109,109,109,366518,T401,Q,0247P,,Q,F,41-18,162nd St,,0,408,j4,,YYYYYYY,,,GY,,2015,,0,05-A,73A-Reg Stkr Counterfeit,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617905761,39660ML,NY,COM,01/27/2018,73,DELV,INTER,T,10810,34830,34850,20181130,18,18,18,357711,T106,G,0950A,,NY,F,903,8th Ave,,0,408,j4,,YYYYYYY,,,RED,,0,,0,B,73-Reg Stkr Mutilated,,,
8617905621,17781PC,NY,IRP,01/27/2018,73,REFG,FRUEH,T,34890,10410,10510,20180331,18,18,18,357711,T106,G,0725A,,NY,F,65,W 56th St,,0,408,j4,,YYYYYYY,,,WH,,2012,,0,B,73A-Reg Stkr Counterfeit,,,
8592721945,67363MG,NY,COM,01/27/2018,73,DELV,INTER,T,17890,24890,10210,88880088,17,17,17,363509,T106,J,1021A,,NY,O,129,E 45th St,,0,408,j4,,YYYYYYY,,,WHITE,,0,,0,99,73-Reg Stkr Mutilated,,,
8592633515,73016ME,NY,COM,01/27/2018,73,PICK,FORD,T,17250,10010,12110,20180430,9,9,9,362523,T101,M,1142A,,NY,O,410,E 13th St,,0,408,j4,,YYYYYYY,,,WH,,2011,,0,K,73-Reg Stkr Mutilated,,,
8590531946,39660ML,NY,COM,01/27/2018,73,DELV,INTER,T,10910,34930,14490,20181130,18,18,18,345275,T106,A,0647A,,NY,F,917,9th Ave,,0,408,j4,,YYYYYYY,,,RED,,0,,0,E,73-Reg Stkr Mutilated,,,
8556799413,66620ME,NY,COM,01/27/2018,73,REFG,MITSU,T,10890,0,0,20180630,108,108,108,362215,T401,L,1028A,,Q,I,S,51st Ave,40ft W/of 23rd St,0,408,j4,,YYYYYYY,,,WH,,2007,,0,F,73A-Reg Stkr Counterfeit,,,
8558323197,EPD3591,NY,PAS,01/27/2018,73,4DSD,VOLKS,T,24140,64190,61390,20190201,109,109,109,366518,T401,Q,0247P,,Q,F,41-18,162nd St,,0,408,j4,,YYYYYYY,,,GY,,2015,,0,05-A,73A-Reg Stkr Counterfeit,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617905761,39660ML,NY,COM,01/27/2018,73,DELV,INTER,T,10810,34830,34850,20181130,18,18,18,357711,T106,G,0950A,,NY,F,903,8th Ave,,0,408,j4,,YYYYYYY,,,RED,,0,,0,B,73-Reg Stkr Mutilated,,,
8617905621,17781PC,NY,IRP,01/27/2018,73,REFG,FRUEH,T,34890,10410,10510,20180331,18,18,18,357711,T106,G,0725A,,NY,F,65,W 56th St,,0,408,j4,,YYYYYYY,,,WH,,2012,,0,B,73A-Reg Stkr Counterfeit,,,
8592721945,67363MG,NY,COM,01/27/2018,73,DELV,INTER,T,17890,24890,10210,88880088,17,17,17,363509,T106,J,1021A,,NY,O,129,E 45th St,,0,408,j4,,YYYYYYY,,,WHITE,,0,,0,99,73-Reg Stkr Mutilated,,,
