Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1433897532,059643R,NJ,PAS,01/06/2018,95,SUBN,CHEVR,P,37880,38330,74230,20180107,67,67,67,944291,0067,0000,1224P,,,F,100,E 92 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1425751910,HBR3625,NY,PAS,01/06/2018,95,SUBN,NISSA,P,26090,8290,8440,20190915,111,111,111,950363,0111,0000,0250P,,Q,F,33-31,205 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1433897532,059643R,NJ,PAS,01/06/2018,95,SUBN,CHEVR,P,37880,38330,74230,20180107,67,67,67,944291,0067,0000,1224P,,,F,100,E 92 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1425751910,HBR3625,NY,PAS,01/06/2018,95,SUBN,NISSA,P,26090,8290,8440,20190915,111,111,111,950363,0111,0000,0250P,,Q,F,33-31,205 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1433897532,059643R,NJ,PAS,01/06/2018,95,SUBN,CHEVR,P,37880,38330,74230,20180107,67,67,67,944291,0067,0000,1224P,,,F,100,E 92 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1425751910,HBR3625,NY,PAS,01/06/2018,95,SUBN,NISSA,P,26090,8290,8440,20190915,111,111,111,950363,0111,0000,0250P,,Q,F,33-31,205 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1433897532,059643R,NJ,PAS,01/06/2018,95,SUBN,CHEVR,P,37880,38330,74230,20180107,67,67,67,944291,0067,0000,1224P,,,F,100,E 92 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1425751910,HBR3625,NY,PAS,01/06/2018,95,SUBN,NISSA,P,26090,8290,8440,20190915,111,111,111,950363,0111,0000,0250P,,Q,F,33-31,205 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
