Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1434386405,AT697V,NJ,PAS,01/03/2018,85,TRAC,PETER,S,60440,81725,43040,0,90,90,0,0,0PIU,0000,1155P,0749P,K,F,529,MESEROLE STREET,,0,408,K4,,BBBBBBB,ALL,ALL,YELLO,0,0,-,0,,,,,
1433967248,AH33687,AZ,PAS,01/03/2018,85,VAN,GMC,P,59930,73290,58330,0,94,94,94,924451,0094,0000,0922A,0610A,K,O,391,MEEKER AVE,,0,408,K5,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1433967236,96025MD,NY,COM,01/03/2018,85,VAN,CHEVR,P,59930,73290,58330,20190831,94,94,94,924452,0094,0000,0920A,0610A,K,O,391,MEEKER AVE,,20180103,408,E9,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,
1433967145,23343MK,NY,COM,01/03/2018,85,DELV,UD,P,87525,59130,52530,20180531,94,94,94,924452,0094,0000,1001A,0604A,K,O,370,VANDERVOORT AVE,,20180103,408,K5,,BBBBBBB,ALL,ALL,WH,0,2008,-,0,,,,,
1433967133,61368PC,NY,IRP,01/03/2018,85,TRAC,VOLVO,P,87525,59130,52530,0,94,94,94,924452,0094,0000,0957A,0604A,,O,370,VANDERVOORT AVE,,20180103,408,K5,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1433967121,224323L,ME,PAS,01/03/2018,85,,PETER,P,87330,54130,45930,0,94,94,94,924452,0094,0000,0952A,0602A,,F,387,VANDERBILT AVE,,20180103,408,K5,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1433967110,91865MB,NY,COM,01/03/2018,85,VAN,CHEVR,P,87525,52530,93930,20180222,94,94,94,924452,0094,0000,0930A,0602A,K,F,387,VANDERVOORT AVE,,0,408,K5,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,
1433967108,27704TC,NY,TRC,01/03/2018,85,TRAC,VOLVO,P,87525,93930,42430,20181031,94,94,94,924452,0094,0000,0946A,0600A,,O,413,VANDERVOORT AVE,,20180103,408,E2,,BBBBBBB,ALL,ALL,RED,0,2001,-,0,,,,,
1433967080,60615PC,NY,IRP,01/03/2018,85,UTIL,VOLVO,P,87525,59130,52530,20180831,94,94,94,924452,0094,0000,0940A,0559A,,F,370,VANDERVOORT AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1434383581,AT649Z,NJ,PAS,01/03/2018,85,TRAC,KENWO,S,0,0,0,0,90,90,0,674977,0PIU,0000,1145P,0748P,K,,,W/S MESEROLE ST,EAST OF STEWART AVE,0,408,K4,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1433967273,21615PB,NY,IRP,01/03/2018,85,TRAC,FRUEH,P,87525,59130,52530,20180831,94,94,94,924452,0094,0000,0935A,0537A,K,F,370,VANDERVOORT AVE,,0,408,K5,,BBBBBBB,ALL,ALL,BL,0,2001,-,0,,,,,
1433967261,26056MK,NY,COM,01/03/2018,85,DUMP,MACK,P,87525,59130,52530,20180731,94,94,94,924452,0094,0000,0931A,0557A,K,F,370,VANDERVOORT AVE,,0,408,K5,,BBBBBBB,ALL,ALL,GR,0,2001,-,0,,,,,
1433967250,88118MK,NY,COM,01/03/2018,85,,HIN,P,87525,59130,52530,20180930,94,94,94,924452,0094,0000,0926A,0557A,K,F,370,VANDERVOORT AVE,,0,408,K5,,BBBBBBB,ALL,ALL,WH,0,2010,-,0,,,,,
1434386405,AT697V,NJ,PAS,01/03/2018,85,TRAC,PETER,S,60440,81725,43040,0,90,90,0,0,0PIU,0000,1155P,0749P,K,F,529,MESEROLE STREET,,0,408,K4,,BBBBBBB,ALL,ALL,YELLO,0,0,-,0,,,,,
1433967248,AH33687,AZ,PAS,01/03/2018,85,VAN,GMC,P,59930,73290,58330,0,94,94,94,924451,0094,0000,0922A,0610A,K,O,391,MEEKER AVE,,0,408,K5,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1433967236,96025MD,NY,COM,01/03/2018,85,VAN,CHEVR,P,59930,73290,58330,20190831,94,94,94,924452,0094,0000,0920A,0610A,K,O,391,MEEKER AVE,,20180103,408,E9,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,
1433967145,23343MK,NY,COM,01/03/2018,85,DELV,UD,P,87525,59130,52530,20180531,94,94,94,924452,0094,0000,1001A,0604A,K,O,370,VANDERVOORT AVE,,20180103,408,K5,,BBBBBBB,ALL,ALL,WH,0,2008,-,0,,,,,
1433967133,61368PC,NY,IRP,01/03/2018,85,TRAC,VOLVO,P,87525,59130,52530,0,94,94,94,924452,0094,0000,0957A,0604A,,O,370,VANDERVOORT AVE,,20180103,408,K5,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1433967121,224323L,ME,PAS,01/03/2018,85,,PETER,P,87330,54130,45930,0,94,94,94,924452,0094,0000,0952A,0602A,,F,387,VANDERBILT AVE,,20180103,408,K5,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1433967110,91865MB,NY,COM,01/03/2018,85,VAN,CHEVR,P,87525,52530,93930,20180222,94,94,94,924452,0094,0000,0930A,0602A,K,F,387,VANDERVOORT AVE,,0,408,K5,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,
