Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8621604267,96596MJ,NY,COM,02/02/2018,64,VAN,ME/BE,T,17810,0,0,88880088,17,17,17,361825,MTTF,C,0945A,,NY,I,S,E 41st St,80ft W/of 3rd Ave,0,408,C8,,YYYYYYY,,,WHITE,,2016,,0,20,"64-No STD Ex Con/DPL, D/S Dec",,,
8621604243,PRZ2526,MN,PAS,02/02/2018,64,REFG,INTER,T,17810,24890,10210,20180288,17,17,17,361825,MTTF,C,0941A,,NY,O,133,E 41st St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,20,"64-No STD Ex Con/DPL, D/S Dec",,,
8618505663,AP964N,NJ,PAS,02/02/2018,64,DELV,INTER,T,17790,10410,25390,88880088,17,17,17,364927,T106,F,0706A,,NY,F,15,E 40th St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,99,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660878,AS816N,NJ,PAS,02/02/2018,64,DELV,FRUEH,T,17850,10210,10110,88880088,17,17,17,347687,MTTF,C,0841A,,NY,F,232,E 43rd St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660817,43527MK,NY,COM,02/02/2018,64,VAN,FORD,T,17870,10210,10110,20190531,17,17,17,347687,MTTF,C,0725A,,NY,F,237,E 44th St,,0,408,C8,,YYYYYYY,,,GY,,2012,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660805,33448ME,NY,COM,02/02/2018,64,FLAT,HIN,T,17870,10210,10110,20180430,17,17,17,347687,MTTF,C,0723A,,NY,F,210,E 44th St,,0,408,C8,,YYYYYYY,,,BK,,2014,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660799,76657MK,NY,COM,02/02/2018,64,DELV,INTER,T,17850,10210,10110,20181031,17,17,17,347687,MTTF,C,0718A,,NY,F,230,E 43rd St,,0,408,C8,,YYYYYYY,,,RD,,1995,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660775,64052JG,NY,COM,02/02/2018,64,FLAT,UD,T,17810,0,0,20181031,17,17,17,347687,MTTF,C,0709A,,NY,I,N,E 41st St,40ft W/of Tunnel Exi,0,408,C8,,YYYYYYY,,,WH,,0,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660763,P946504,IL,PAS,02/02/2018,64,DELV,PETER,T,17810,27790,24890,20180088,17,17,17,347687,MTTF,C,0706A,,NY,F,123,E 41st St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8616961781,XEUD57,NJ,PAS,02/02/2018,64,DELV,FORD,T,34890,10410,10510,88880088,18,18,18,353071,T106,C,0713A,,NY,F,16,W 56th St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,41,"64-No STD Ex Con/DPL, D/S Dec",,,
8618104899,AP539B,NJ,PAS,02/02/2018,64,REFG,FRUEH,T,17810,0,0,88880088,14,14,14,364012,T106,L,1208P,,NY,I,N,E 41st St,10ft W/of Lexington,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,41,"64-No STD Ex Con/DPL, D/S Dec",,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8621604267,96596MJ,NY,COM,02/02/2018,64,VAN,ME/BE,T,17810,0,0,88880088,17,17,17,361825,MTTF,C,0945A,,NY,I,S,E 41st St,80ft W/of 3rd Ave,0,408,C8,,YYYYYYY,,,WHITE,,2016,,0,20,"64-No STD Ex Con/DPL, D/S Dec",,,
8621604243,PRZ2526,MN,PAS,02/02/2018,64,REFG,INTER,T,17810,24890,10210,20180288,17,17,17,361825,MTTF,C,0941A,,NY,O,133,E 41st St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,20,"64-No STD Ex Con/DPL, D/S Dec",,,
8618505663,AP964N,NJ,PAS,02/02/2018,64,DELV,INTER,T,17790,10410,25390,88880088,17,17,17,364927,T106,F,0706A,,NY,F,15,E 40th St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,99,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660878,AS816N,NJ,PAS,02/02/2018,64,DELV,FRUEH,T,17850,10210,10110,88880088,17,17,17,347687,MTTF,C,0841A,,NY,F,232,E 43rd St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660817,43527MK,NY,COM,02/02/2018,64,VAN,FORD,T,17870,10210,10110,20190531,17,17,17,347687,MTTF,C,0725A,,NY,F,237,E 44th St,,0,408,C8,,YYYYYYY,,,GY,,2012,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660805,33448ME,NY,COM,02/02/2018,64,FLAT,HIN,T,17870,10210,10110,20180430,17,17,17,347687,MTTF,C,0723A,,NY,F,210,E 44th St,,0,408,C8,,YYYYYYY,,,BK,,2014,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660799,76657MK,NY,COM,02/02/2018,64,DELV,INTER,T,17850,10210,10110,20181031,17,17,17,347687,MTTF,C,0718A,,NY,F,230,E 43rd St,,0,408,C8,,YYYYYYY,,,RD,,1995,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660775,64052JG,NY,COM,02/02/2018,64,FLAT,UD,T,17810,0,0,20181031,17,17,17,347687,MTTF,C,0709A,,NY,I,N,E 41st St,40ft W/of Tunnel Exi,0,408,C8,,YYYYYYY,,,WH,,0,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660763,P946504,IL,PAS,02/02/2018,64,DELV,PETER,T,17810,27790,24890,20180088,17,17,17,347687,MTTF,C,0706A,,NY,F,123,E 41st St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
8616961781,XEUD57,NJ,PAS,02/02/2018,64,DELV,FORD,T,34890,10410,10510,88880088,18,18,18,353071,T106,C,0713A,,NY,F,16,W 56th St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,41,"64-No STD Ex Con/DPL, D/S Dec",,,
8618104899,AP539B,NJ,PAS,02/02/2018,64,REFG,FRUEH,T,17810,0,0,88880088,14,14,14,364012,T106,L,1208P,,NY,I,N,E 41st St,10ft W/of Lexington,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,41,"64-No STD Ex Con/DPL, D/S Dec",,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8621604267,96596MJ,NY,COM,02/02/2018,64,VAN,ME/BE,T,17810,0,0,88880088,17,17,17,361825,MTTF,C,0945A,,NY,I,S,E 41st St,80ft W/of 3rd Ave,0,408,C8,,YYYYYYY,,,WHITE,,2016,,0,20,"64-No STD Ex Con/DPL, D/S Dec",,,
8621604243,PRZ2526,MN,PAS,02/02/2018,64,REFG,INTER,T,17810,24890,10210,20180288,17,17,17,361825,MTTF,C,0941A,,NY,O,133,E 41st St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,20,"64-No STD Ex Con/DPL, D/S Dec",,,
8618505663,AP964N,NJ,PAS,02/02/2018,64,DELV,INTER,T,17790,10410,25390,88880088,17,17,17,364927,T106,F,0706A,,NY,F,15,E 40th St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,99,"64-No STD Ex Con/DPL, D/S Dec",,,
8621660878,AS816N,NJ,PAS,02/02/2018,64,DELV,FRUEH,T,17850,10210,10110,88880088,17,17,17,347687,MTTF,C,0841A,,NY,F,232,E 43rd St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,14,"64-No STD Ex Con/DPL, D/S Dec",,,
