Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1418885680,EKN2870,NY,PAS,01/26/2018,68,SDN,HONDA,X,31230,49730,58330,20180914,60,60,985,100366,0985,0000,0110A,,K,F,3915,CYPRESS AVE,,0,408,A1,,BBBBBBB,0100A,0600A,GREY,0,2011,-,0,,,,,
1418885757,HNP4976,NY,PAS,01/26/2018,68,SDN,HONDA,X,83630,18030,49730,20190103,60,60,985,100366,0985,0000,0516A,,K,O,5139,SURF AVE,,0,408,A1,,BBBBBBB,0100A,0600A,WHITE,0,2014,-,0,,,,,
1418885733,HEH9173,NY,PAS,01/26/2018,68,SDN,LINCO,X,49730,40404,40404,20180930,60,60,985,100366,0985,0000,0151A,,K,F,5147,HIGHLAND AVE,,0,408,A1,,BBBBBBB,0100A,0600A,BLACK,0,2016,-,0,,,,,
1418885710,HCV3979,NY,PAS,01/26/2018,68,SUBN,NISSA,X,75930,31230,58430,20191027,60,60,985,100366,0985,0000,0135A,,K,O,4315,SEAGATE AVE,,0,408,A1,,BBBBBBB,0100A,0600A,BLACK,0,2015,-,0,,,,,
1418885708,HNU1903,NY,PAS,01/26/2018,68,SUBN,CHEVR,X,75930,31230,58430,20190419,60,60,985,100366,0985,0000,0128A,,K,O,4311,SEAGATE AVE,,0,408,A1,,BBBBBBB,0100A,0600A,BLACK,0,0,-,0,,,,,
1418885691,HXL6944,NY,PAS,01/26/2018,68,SUBN,NISSA,X,31230,49730,58330,20180308,60,60,985,100366,0985,0000,0116A,,K,O,3908,CYPRESS AVE,,0,408,A1,,BBBBBBB,0100A,0600A,BLACK,0,2018,-,0,,,,,
8636009662,BMS3523,NY,PAS,01/26/2018,68,SUBN,TOYOT,T,77530,69230,63030,88880088,79,79,79,347607,T301,L,0648A,,K,F,95,Skillman St,,0,408,a1,,YYYYYYY,,,BLACK,,0,,0,J,68-Not Pkg. Comp. w Psted Sign,,,
8636009649,CJY3619,NY,PAS,01/26/2018,68,SUBN,TOYOT,T,77530,93230,31530,88880088,79,79,79,347607,T301,L,0642A,,K,F,229,Skillman St,,0,408,a1,,YYYYYYY,,,BLACK,,0,,0,J,68-Not Pkg. Comp. w Psted Sign,,,
8638457078,28929MH,NY,COM,01/26/2018,68,VAN,FORD,T,73220,49630,48830,20190630,84,84,84,355161,T301,I,1116A,,K,O,92,Remsen St,,0,408,a1,,YYYYYYY,,,RD,,2015,,0,01,68-Not Pkg. Comp. w Psted Sign,,,
8638457066,39942AN,NY,COM,01/26/2018,68,VAN,GMC,T,73220,49630,48830,20180331,84,84,84,355161,T301,I,1115A,,K,O,92,Remsen St,,0,408,a1,,YYYYYYY,,,YW,,1992,,0,01,68-Not Pkg. Comp. w Psted Sign,,,
