Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8640505172,36346BB,NY,OMR,01/26/2018,77,BUS,NS/OT,T,95030,0,0,20180228,90,90,90,354144,T802,B,0908P,,K,I,E,Wythe Ave,5ft N/of S 11th St,0,408,m5,,YYYYYYY,,,YELLO,,0,,0,CC4,77-Parked Bus (exc desig area),,,
8640504866,46091BB,NY,OMR,01/26/2018,77,BUS,FORD,T,73690,26430,13880,88880088,67,67,67,354144,T802,B,0252A,,K,F,1131,Rogers Ave,,0,408,m5,,YYYYYYY,,,WHITE,,0,,0,CC4,77-Parked Bus (exc desig area),,,
8640504570,45446BB,NY,OMR,01/26/2018,77,VAN,FORD,T,67530,0,0,20180228,71,71,71,354144,T802,B,0047A,,K,I,W,Ocean Ave,80ft N/of Parkside A,0,408,m5,,YYYYYYY,,,WH,,2007,,0,CC4,77-Parked Bus (exc desig area),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8640505172,36346BB,NY,OMR,01/26/2018,77,BUS,NS/OT,T,95030,0,0,20180228,90,90,90,354144,T802,B,0908P,,K,I,E,Wythe Ave,5ft N/of S 11th St,0,408,m5,,YYYYYYY,,,YELLO,,0,,0,CC4,77-Parked Bus (exc desig area),,,
8640504866,46091BB,NY,OMR,01/26/2018,77,BUS,FORD,T,73690,26430,13880,88880088,67,67,67,354144,T802,B,0252A,,K,F,1131,Rogers Ave,,0,408,m5,,YYYYYYY,,,WHITE,,0,,0,CC4,77-Parked Bus (exc desig area),,,
8640504570,45446BB,NY,OMR,01/26/2018,77,VAN,FORD,T,67530,0,0,20180228,71,71,71,354144,T802,B,0047A,,K,I,W,Ocean Ave,80ft N/of Parkside A,0,408,m5,,YYYYYYY,,,WH,,2007,,0,CC4,77-Parked Bus (exc desig area),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8640505172,36346BB,NY,OMR,01/26/2018,77,BUS,NS/OT,T,95030,0,0,20180228,90,90,90,354144,T802,B,0908P,,K,I,E,Wythe Ave,5ft N/of S 11th St,0,408,m5,,YYYYYYY,,,YELLO,,0,,0,CC4,77-Parked Bus (exc desig area),,,
8640504866,46091BB,NY,OMR,01/26/2018,77,BUS,FORD,T,73690,26430,13880,88880088,67,67,67,354144,T802,B,0252A,,K,F,1131,Rogers Ave,,0,408,m5,,YYYYYYY,,,WHITE,,0,,0,CC4,77-Parked Bus (exc desig area),,,
8640504570,45446BB,NY,OMR,01/26/2018,77,VAN,FORD,T,67530,0,0,20180228,71,71,71,354144,T802,B,0047A,,K,I,W,Ocean Ave,80ft N/of Parkside A,0,408,m5,,YYYYYYY,,,WH,,2007,,0,CC4,77-Parked Bus (exc desig area),,,
