Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8603460450,83507MH,NY,COM,02/02/2018,75,REFG,MITSU,T,55090,11110,11090,20191231,104,104,104,351318,T803,BB,1159P,,Q,F,61-06,Maurice Ave,,0,408,j5,,YYYYYYY,,,WH,,2010,,0,Q,75-No Match-Plate/Reg. Sticker,,,
8558593292,75876JL,NY,COM,02/02/2018,75,VAN,DODGE,T,47990,9890,10090,20180630,108,108,108,358212,T401,R,0235P,,Q,F,43-22,Greenpoint Ave,,0,408,j5,,YYYYYYY,,,WH,,2017,,0,36,75-No Match-Plate/Reg. Sticker,,,
8555288952,EMY1830,NY,PAS,02/02/2018,75,SUBN,CHRYS,T,23190,57790,8990,20161030,109,109,109,358918,T401,A,1034A,,Q,O,37-31,149th St,,0,408,j5,,YYYYYYY,,,WH,,2005,,0,07,75-No Match-Plate/Reg. Sticker,,,
8543986916,EUN2181,NY,PAS,02/02/2018,75,SUBN,DODGE,T,70150,14580,14630,20171006,63,63,63,366449,T302,J,0301P,,K,F,2081,Pearson St,,0,408,j5,,YYYYYYY,,,WH,,2005,,0,U,75-No Match-Plate/Reg. Sticker,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8603460450,83507MH,NY,COM,02/02/2018,75,REFG,MITSU,T,55090,11110,11090,20191231,104,104,104,351318,T803,BB,1159P,,Q,F,61-06,Maurice Ave,,0,408,j5,,YYYYYYY,,,WH,,2010,,0,Q,75-No Match-Plate/Reg. Sticker,,,
8558593292,75876JL,NY,COM,02/02/2018,75,VAN,DODGE,T,47990,9890,10090,20180630,108,108,108,358212,T401,R,0235P,,Q,F,43-22,Greenpoint Ave,,0,408,j5,,YYYYYYY,,,WH,,2017,,0,36,75-No Match-Plate/Reg. Sticker,,,
8555288952,EMY1830,NY,PAS,02/02/2018,75,SUBN,CHRYS,T,23190,57790,8990,20161030,109,109,109,358918,T401,A,1034A,,Q,O,37-31,149th St,,0,408,j5,,YYYYYYY,,,WH,,2005,,0,07,75-No Match-Plate/Reg. Sticker,,,
8543986916,EUN2181,NY,PAS,02/02/2018,75,SUBN,DODGE,T,70150,14580,14630,20171006,63,63,63,366449,T302,J,0301P,,K,F,2081,Pearson St,,0,408,j5,,YYYYYYY,,,WH,,2005,,0,U,75-No Match-Plate/Reg. Sticker,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8603460450,83507MH,NY,COM,02/02/2018,75,REFG,MITSU,T,55090,11110,11090,20191231,104,104,104,351318,T803,BB,1159P,,Q,F,61-06,Maurice Ave,,0,408,j5,,YYYYYYY,,,WH,,2010,,0,Q,75-No Match-Plate/Reg. Sticker,,,
8558593292,75876JL,NY,COM,02/02/2018,75,VAN,DODGE,T,47990,9890,10090,20180630,108,108,108,358212,T401,R,0235P,,Q,F,43-22,Greenpoint Ave,,0,408,j5,,YYYYYYY,,,WH,,2017,,0,36,75-No Match-Plate/Reg. Sticker,,,
8555288952,EMY1830,NY,PAS,02/02/2018,75,SUBN,CHRYS,T,23190,57790,8990,20161030,109,109,109,358918,T401,A,1034A,,Q,O,37-31,149th St,,0,408,j5,,YYYYYYY,,,WH,,2005,,0,07,75-No Match-Plate/Reg. Sticker,,,
8543986916,EUN2181,NY,PAS,02/02/2018,75,SUBN,DODGE,T,70150,14580,14630,20171006,63,63,63,366449,T302,J,0301P,,K,F,2081,Pearson St,,0,408,j5,,YYYYYYY,,,WH,,2005,,0,U,75-No Match-Plate/Reg. Sticker,,,
