Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8600869171,DKRB46,FL,PAS,01/25/2018,13,4DSD,KIA,T,10810,34550,34570,20181288,14,14,14,363029,T106,O,1241P,,NY,F,601,8th Ave,,0,408,c2,,YYYYYYY,,,GREY,,0,,0,36,13-No Stand (taxi stand),,,
8600173875,XDVB11,NJ,PAS,01/25/2018,13,REFG,ISUZU,T,14490,0,0,88880088,18,18,18,359619,T106,G,0843A,,NY,I,S,Central Park South,2ft E/of 6th Ave,0,408,c2,,YYYYYYY,,,WHITE,,0,,0,40,13-No Stand (taxi stand),,,
8591424359,6K85B,NY,OMT,01/25/2018,13,TAXI,NISSA,T,34330,0,0,20180228,10,10,10,361302,T102,A,0154P,,NY,I,N,W 28th St,100ft E/of 10th Ave,0,408,c2,,YYYYYYY,,,YW,,2016,,0,G,13-No Stand (taxi stand),,,
8591424281,8C81H,NY,OMT,01/25/2018,13,TAXI,TOYOT,T,10910,34070,34090,20180331,10,10,10,361302,T102,A,0959A,,NY,F,75,9th Ave,,0,408,c2,,YYYYYYY,,,YW,,2015,,0,G,13-No Stand (taxi stand),,,
8590680836,T760148C,NY,OMT,01/25/2018,13,4DSD,ME/BE,T,29900,34730,34750,20181130,18,18,18,348520,T106,A,0723A,,NY,F,20,Rockefeller Plz,,0,408,c2,,YYYYYYY,,,BK,,2015,,0,C,13-No Stand (taxi stand),,,
8594238526,EGX1891,NY,PAS,01/25/2018,13,4DSD,FORD,T,57720,70635,70635,20180430,49,49,49,358563,T201,S,1015A,,BX,F,1400,Pelham Pkwy S,,0,408,c2,,YYYYYYY,,,WH,,2017,,0,C,13-No Stand (taxi stand),,,
8592323277,XDFS24,NJ,PAS,01/25/2018,13,VAN,NISSA,T,0,0,0,20180088,18,18,18,341943,T106,O,1223P,,NY,I,W,6th Ave,07ft S/of W 46th St,0,408,c2,,YYYYYYY,,,WHITE,,0,,0,24,13-No Stand (taxi stand),,,
8591483558,1K22C,NY,OMT,01/25/2018,13,TAXI,TOYOT,T,10610,34210,34230,20180331,10,10,10,364902,T102,A,0307P,,NY,F,214,7th Ave,,0,408,c2,,YYYYYYY,,,YW,,2012,,0,99,13-No Stand (taxi stand),,,
8591483467,T509640C,NY,OMT,01/25/2018,13,4DSD,TOYOT,T,10610,34210,34230,20180531,10,10,10,364902,T102,A,1129A,,NY,F,216,7th Ave,,0,408,c2,,YYYYYYY,,,BK,,2014,,0,C,13-No Stand (taxi stand),,,
8587582008,T690843C,NY,OMT,01/25/2018,13,4DSD,TOYOT,T,10610,34210,34230,20181231,10,10,10,364826,T102,A,1129A,,NY,F,214,7th Ave,,0,408,c2,,YYYYYYY,,,BK,,2017,,0,B,13-No Stand (taxi stand),,,
8590531454,3B43H,NY,OMT,01/25/2018,13,TAXI,TOYOT,T,34790,10810,10910,20180228,18,18,18,345275,T106,A,0644A,,NY,F,363,W 51st St,,0,408,c2,,YYYYYYY,,,YW,,2014,,0,A,13-No Stand (taxi stand),,,
8567511100,S25DVA,NJ,PAS,01/25/2018,13,SUBN,SUBAR,T,34050,10910,33390,88880088,10,10,10,341149,T108,H,0709P,,NY,F,405,W 14th St,,0,408,c2,,YYYYYYY,,,GREY,,0,,0,01B,13-No Stand (taxi stand),,,
