Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8486377638,3Y49A,NY,OMT,01/07/2018,9,TAXI,TOYOT,T,34390,10610,0,20180228,14,14,14,365834,T102,D,1159A,,NY,X,,W 31st St,7th Ave,0,408,e1,,YYYYYYY,,,YW,,2014,,0,03,09-Blocking the Box,,,
1436299834,M98MKC,99,PAS,01/07/2018,9,SUBN,HONDA,P,0,40404,40404,0,90,90,90,959123,0090,0000,0144P,,K,F,164,WALLABOUT,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
8486377638,3Y49A,NY,OMT,01/07/2018,9,TAXI,TOYOT,T,34390,10610,0,20180228,14,14,14,365834,T102,D,1159A,,NY,X,,W 31st St,7th Ave,0,408,e1,,YYYYYYY,,,YW,,2014,,0,03,09-Blocking the Box,,,
1436299834,M98MKC,99,PAS,01/07/2018,9,SUBN,HONDA,P,0,40404,40404,0,90,90,90,959123,0090,0000,0144P,,K,F,164,WALLABOUT,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8486377638,3Y49A,NY,OMT,01/07/2018,9,TAXI,TOYOT,T,34390,10610,0,20180228,14,14,14,365834,T102,D,1159A,,NY,X,,W 31st St,7th Ave,0,408,e1,,YYYYYYY,,,YW,,2014,,0,03,09-Blocking the Box,,,
1436299834,M98MKC,99,PAS,01/07/2018,9,SUBN,HONDA,P,0,40404,40404,0,90,90,90,959123,0090,0000,0144P,,K,F,164,WALLABOUT,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8486377638,3Y49A,NY,OMT,01/07/2018,9,TAXI,TOYOT,T,34390,10610,0,20180228,14,14,14,365834,T102,D,1159A,,NY,X,,W 31st St,7th Ave,0,408,e1,,YYYYYYY,,,YW,,2014,,0,03,09-Blocking the Box,,,
1436299834,M98MKC,99,PAS,01/07/2018,9,SUBN,HONDA,P,0,40404,40404,0,90,90,90,959123,0090,0000,0144P,,K,F,164,WALLABOUT,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
