Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1435634068,CPW5645,NY,PAS,01/16/2018,72,SUBN,KIA,P,8540,10440,10590,20191029,105,105,109,357687,T109,0000,0830A,,Q,O,47-25,34 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLU,0,2006,-,0,,,,,
8634462602,HLD1545,NY,PAS,01/16/2018,72,4DSD,HYUND,T,11790,57890,28390,20181125,104,104,104,365937,T402,P,0407P,,Q,F,60-56,56th St,,0,408,j7,,YYYYYYY,,,BK,,2006,,0,C,72-Insp Stkr Mutilated,,,
8634462584,HSS4550,NY,PAS,01/16/2018,72,4DSD,NISSA,T,28190,0,0,20191121,104,104,104,365937,T402,P,0345P,,Q,I,E,Andrews Ave,10ft N/of 55th St,0,408,j7,,YYYYYYY,,,BK,,2012,,0,C,72-Insp Stkr Mutilated,,,
8603364849,GWE4147,NY,PAS,01/16/2018,72,SUBN,CHRYS,T,24240,0,0,20190218,107,107,107,363074,T402,R,0835P,,Q,I,E,164th St,15ft S/of Grand Cent,0,408,j7,,YYYYYYY,,,RD,,2015,,0,E,72-Insp Stkr Mutilated,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1435634068,CPW5645,NY,PAS,01/16/2018,72,SUBN,KIA,P,8540,10440,10590,20191029,105,105,109,357687,T109,0000,0830A,,Q,O,47-25,34 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLU,0,2006,-,0,,,,,
8634462602,HLD1545,NY,PAS,01/16/2018,72,4DSD,HYUND,T,11790,57890,28390,20181125,104,104,104,365937,T402,P,0407P,,Q,F,60-56,56th St,,0,408,j7,,YYYYYYY,,,BK,,2006,,0,C,72-Insp Stkr Mutilated,,,
8634462584,HSS4550,NY,PAS,01/16/2018,72,4DSD,NISSA,T,28190,0,0,20191121,104,104,104,365937,T402,P,0345P,,Q,I,E,Andrews Ave,10ft N/of 55th St,0,408,j7,,YYYYYYY,,,BK,,2012,,0,C,72-Insp Stkr Mutilated,,,
8603364849,GWE4147,NY,PAS,01/16/2018,72,SUBN,CHRYS,T,24240,0,0,20190218,107,107,107,363074,T402,R,0835P,,Q,I,E,164th St,15ft S/of Grand Cent,0,408,j7,,YYYYYYY,,,RD,,2015,,0,E,72-Insp Stkr Mutilated,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1435634068,CPW5645,NY,PAS,01/16/2018,72,SUBN,KIA,P,8540,10440,10590,20191029,105,105,109,357687,T109,0000,0830A,,Q,O,47-25,34 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLU,0,2006,-,0,,,,,
8634462602,HLD1545,NY,PAS,01/16/2018,72,4DSD,HYUND,T,11790,57890,28390,20181125,104,104,104,365937,T402,P,0407P,,Q,F,60-56,56th St,,0,408,j7,,YYYYYYY,,,BK,,2006,,0,C,72-Insp Stkr Mutilated,,,
8634462584,HSS4550,NY,PAS,01/16/2018,72,4DSD,NISSA,T,28190,0,0,20191121,104,104,104,365937,T402,P,0345P,,Q,I,E,Andrews Ave,10ft N/of 55th St,0,408,j7,,YYYYYYY,,,BK,,2012,,0,C,72-Insp Stkr Mutilated,,,
8603364849,GWE4147,NY,PAS,01/16/2018,72,SUBN,CHRYS,T,24240,0,0,20190218,107,107,107,363074,T402,R,0835P,,Q,I,E,164th St,15ft S/of Grand Cent,0,408,j7,,YYYYYYY,,,RD,,2015,,0,E,72-Insp Stkr Mutilated,,,
