Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8495797811,T709773C,NY,OMT,01/05/2018,54,SUBN,CHEVR,T,10810,34450,34470,20180531,14,14,14,365307,T102,D,1116A,,NY,F,481,8th Ave,,0,408,c,,YYYYYYY,,,BK,,2013,,0,99,54-FHV Pickup/Discharge Pass,,,
8486377572,9D65H,NY,OMT,01/05/2018,54,TAXI,TOYOT,T,10610,34350,34370,20180930,14,14,14,365834,T102,D,0149P,,NY,F,345,7th Ave,,0,408,c,,YYYYYYY,,,YW,,2014,,0,05,54-FHV Pickup/Discharge Pass,,,
8495797811,T709773C,NY,OMT,01/05/2018,54,SUBN,CHEVR,T,10810,34450,34470,20180531,14,14,14,365307,T102,D,1116A,,NY,F,481,8th Ave,,0,408,c,,YYYYYYY,,,BK,,2013,,0,99,54-FHV Pickup/Discharge Pass,,,
8486377572,9D65H,NY,OMT,01/05/2018,54,TAXI,TOYOT,T,10610,34350,34370,20180930,14,14,14,365834,T102,D,0149P,,NY,F,345,7th Ave,,0,408,c,,YYYYYYY,,,YW,,2014,,0,05,54-FHV Pickup/Discharge Pass,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8495797811,T709773C,NY,OMT,01/05/2018,54,SUBN,CHEVR,T,10810,34450,34470,20180531,14,14,14,365307,T102,D,1116A,,NY,F,481,8th Ave,,0,408,c,,YYYYYYY,,,BK,,2013,,0,99,54-FHV Pickup/Discharge Pass,,,
8486377572,9D65H,NY,OMT,01/05/2018,54,TAXI,TOYOT,T,10610,34350,34370,20180930,14,14,14,365834,T102,D,0149P,,NY,F,345,7th Ave,,0,408,c,,YYYYYYY,,,YW,,2014,,0,05,54-FHV Pickup/Discharge Pass,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8495797811,T709773C,NY,OMT,01/05/2018,54,SUBN,CHEVR,T,10810,34450,34470,20180531,14,14,14,365307,T102,D,1116A,,NY,F,481,8th Ave,,0,408,c,,YYYYYYY,,,BK,,2013,,0,99,54-FHV Pickup/Discharge Pass,,,
8486377572,9D65H,NY,OMT,01/05/2018,54,TAXI,TOYOT,T,10610,34350,34370,20180930,14,14,14,365834,T102,D,0149P,,NY,F,345,7th Ave,,0,408,c,,YYYYYYY,,,YW,,2014,,0,05,54-FHV Pickup/Discharge Pass,,,
