Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619414987,7G44D,NY,OMT,01/30/2018,52,TAXI,TOYOT,T,0,0,0,20180228,14,14,14,364822,T102,A,0204P,,NY,I,W,7th Ave,0ft S/of W 33rd St,0,408,e4,,YYYYYYY,,,YW,,2014,,0,F,52-Intersection,,,
8619414975,3N78D,NY,OMT,01/30/2018,52,TAXI,TOYOT,T,0,0,0,20180228,14,14,14,364822,T102,A,0200P,,NY,I,W,7th Ave,0ft S/of W 33rd St,0,408,e4,,YYYYYYY,,,YW,,2015,,0,F,52-Intersection,,,
8594239816,HHT1033,NY,PAS,01/30/2018,52,SUBN,ACURA,T,0,0,0,20180908,48,48,48,358563,T201,S,0106A,,BX,I,E,Southern Blvd,40ft N/of E 179th St,0,408,e4,,YYYYYYY,,,GY,,2014,,0,22,52-Intersection,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619414987,7G44D,NY,OMT,01/30/2018,52,TAXI,TOYOT,T,0,0,0,20180228,14,14,14,364822,T102,A,0204P,,NY,I,W,7th Ave,0ft S/of W 33rd St,0,408,e4,,YYYYYYY,,,YW,,2014,,0,F,52-Intersection,,,
8619414975,3N78D,NY,OMT,01/30/2018,52,TAXI,TOYOT,T,0,0,0,20180228,14,14,14,364822,T102,A,0200P,,NY,I,W,7th Ave,0ft S/of W 33rd St,0,408,e4,,YYYYYYY,,,YW,,2015,,0,F,52-Intersection,,,
8594239816,HHT1033,NY,PAS,01/30/2018,52,SUBN,ACURA,T,0,0,0,20180908,48,48,48,358563,T201,S,0106A,,BX,I,E,Southern Blvd,40ft N/of E 179th St,0,408,e4,,YYYYYYY,,,GY,,2014,,0,22,52-Intersection,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619414987,7G44D,NY,OMT,01/30/2018,52,TAXI,TOYOT,T,0,0,0,20180228,14,14,14,364822,T102,A,0204P,,NY,I,W,7th Ave,0ft S/of W 33rd St,0,408,e4,,YYYYYYY,,,YW,,2014,,0,F,52-Intersection,,,
8619414975,3N78D,NY,OMT,01/30/2018,52,TAXI,TOYOT,T,0,0,0,20180228,14,14,14,364822,T102,A,0200P,,NY,I,W,7th Ave,0ft S/of W 33rd St,0,408,e4,,YYYYYYY,,,YW,,2015,,0,F,52-Intersection,,,
8594239816,HHT1033,NY,PAS,01/30/2018,52,SUBN,ACURA,T,0,0,0,20180908,48,48,48,358563,T201,S,0106A,,BX,I,E,Southern Blvd,40ft N/of E 179th St,0,408,e4,,YYYYYYY,,,GY,,2014,,0,22,52-Intersection,,,
