Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8604711375,HUV6085,NY,PAS,01/30/2018,80,4DSD,HONDA,T,28890,77150,10620,20191113,47,47,47,361267,T201,R,0149P,,BX,F,745,E 242nd St,,0,408,n8,,YYYYYYY,,,GR,,2002,,0,47,80-Missing Equipment (specify),,,
8593771970,HSF5700,NY,PAS,01/30/2018,80,SUBN,KIA,T,73620,0,0,20190717,52,52,52,366545,T201,Y,1143A,,BX,I,S,Webb Ave,1ft E/of Devoe Ter,0,408,n8,,YYYYYYY,,,GL,,2008,,0,17,80-Missing Equipment (specify),,,
8590637979,HTA4806,NY,PAS,01/30/2018,80,4DSD,HONDA,T,10110,19410,19430,20190611,25,25,25,343920,T103,B,1006A,,NY,O,2407,2nd Ave,,0,408,n8,,YYYYYYY,,,GY,,2014,,0,A,80-Missing Equipment (specify),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8604711375,HUV6085,NY,PAS,01/30/2018,80,4DSD,HONDA,T,28890,77150,10620,20191113,47,47,47,361267,T201,R,0149P,,BX,F,745,E 242nd St,,0,408,n8,,YYYYYYY,,,GR,,2002,,0,47,80-Missing Equipment (specify),,,
8593771970,HSF5700,NY,PAS,01/30/2018,80,SUBN,KIA,T,73620,0,0,20190717,52,52,52,366545,T201,Y,1143A,,BX,I,S,Webb Ave,1ft E/of Devoe Ter,0,408,n8,,YYYYYYY,,,GL,,2008,,0,17,80-Missing Equipment (specify),,,
8590637979,HTA4806,NY,PAS,01/30/2018,80,4DSD,HONDA,T,10110,19410,19430,20190611,25,25,25,343920,T103,B,1006A,,NY,O,2407,2nd Ave,,0,408,n8,,YYYYYYY,,,GY,,2014,,0,A,80-Missing Equipment (specify),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8604711375,HUV6085,NY,PAS,01/30/2018,80,4DSD,HONDA,T,28890,77150,10620,20191113,47,47,47,361267,T201,R,0149P,,BX,F,745,E 242nd St,,0,408,n8,,YYYYYYY,,,GR,,2002,,0,47,80-Missing Equipment (specify),,,
8593771970,HSF5700,NY,PAS,01/30/2018,80,SUBN,KIA,T,73620,0,0,20190717,52,52,52,366545,T201,Y,1143A,,BX,I,S,Webb Ave,1ft E/of Devoe Ter,0,408,n8,,YYYYYYY,,,GL,,2008,,0,17,80-Missing Equipment (specify),,,
8590637979,HTA4806,NY,PAS,01/30/2018,80,4DSD,HONDA,T,10110,19410,19430,20190611,25,25,25,343920,T103,B,1006A,,NY,O,2407,2nd Ave,,0,408,n8,,YYYYYYY,,,GY,,2014,,0,A,80-Missing Equipment (specify),,,
