Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1436833905,GXC2080,99,PAS,01/30/2018,67,SUBN,HONDA,P,25890,33490,0,20190312,5,5,5,964348,0005,0000,0112A,,NY,,,MARKET SLIP,WATER STREET,0,408,C,,BBBBBBB,ALL,ALL,,0,2001,-,0,,,,,
1436811181,HTB2002,NY,PAS,01/30/2018,67,,VOLKS,P,0,0,0,20190629,5,5,5,943271,0005,0000,0110A,,NY,,,C/O WATSON,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2014,-,0,,,,,
1436811168,CEZ2516,99,PAS,01/30/2018,67,DELV,,P,15350,40404,40404,20101210,5,5,5,943271,0005,0000,0115A,,NY,,,C/O CHURCH ST,,0,408,J2,,BBBBBBB,ALL,ALL,WHT,0,2003,-,0,,,,,
8596023860,HMM4355,NY,PAS,01/30/2018,67,SUBN,CHEVR,T,0,0,0,20181127,107,107,107,366513,T402,E,0157P,,Q,I,E,170th St,0ft N/of 81st Ave,0,408,f7,,YYYYYYY,,,BK,,2014,,0,43,67-Blocking Ped. Ramp,,,
8582655990,GVM8472,NY,PAS,01/30/2018,67,SUBN,CHRYS,T,0,0,0,20190108,41,41,41,338611,T720,B,0725A,,BX,I,N,Leggett Ave,0ft E/of Dawson St,0,408,f7,,YYYYYYY,,,BK,,2018,,0,K,67-Blocking Ped. Ramp,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1436833905,GXC2080,99,PAS,01/30/2018,67,SUBN,HONDA,P,25890,33490,0,20190312,5,5,5,964348,0005,0000,0112A,,NY,,,MARKET SLIP,WATER STREET,0,408,C,,BBBBBBB,ALL,ALL,,0,2001,-,0,,,,,
1436811181,HTB2002,NY,PAS,01/30/2018,67,,VOLKS,P,0,0,0,20190629,5,5,5,943271,0005,0000,0110A,,NY,,,C/O WATSON,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2014,-,0,,,,,
1436811168,CEZ2516,99,PAS,01/30/2018,67,DELV,,P,15350,40404,40404,20101210,5,5,5,943271,0005,0000,0115A,,NY,,,C/O CHURCH ST,,0,408,J2,,BBBBBBB,ALL,ALL,WHT,0,2003,-,0,,,,,
8596023860,HMM4355,NY,PAS,01/30/2018,67,SUBN,CHEVR,T,0,0,0,20181127,107,107,107,366513,T402,E,0157P,,Q,I,E,170th St,0ft N/of 81st Ave,0,408,f7,,YYYYYYY,,,BK,,2014,,0,43,67-Blocking Ped. Ramp,,,
8582655990,GVM8472,NY,PAS,01/30/2018,67,SUBN,CHRYS,T,0,0,0,20190108,41,41,41,338611,T720,B,0725A,,BX,I,N,Leggett Ave,0ft E/of Dawson St,0,408,f7,,YYYYYYY,,,BK,,2018,,0,K,67-Blocking Ped. Ramp,,,
