Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8639405116,VTB3415,VA,PAS,01/30/2018,39,4DSD,SUZUK,T,0,0,0,20191188,120,120,120,367351,T303,E,0430P,0223P,R,I,S,Victory Blvd,30ft E/of Bay St,20180130,408,d,,Y,0900A,0700P,RED,,0,,0,01-P,39-Overtime PKG-Time Limt Post,,,
8639405074,FC586L,NY,PAS,01/30/2018,39,SUBN,JEEP,T,29373,40404,40404,20180813,120,120,120,367351,T303,E,0358P,0150P,R,F,7,Fremont St,,0,408,d,,Y,0900A,0700P,GR,,2006,,0,01-P,39-Overtime PKG-Time Limt Post,,,
8602977748,HEH4652,NY,PAS,01/30/2018,39,SUBN,JEEP,T,34595,34100,19350,20200115,122,122,122,363921,T303,N,0439P,0230P,R,F,255,Jefferson Ave,,0,408,d,,Y,0800A,0700P,BK,,2008,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
8602977736,HEE7580,NY,PAS,01/30/2018,39,SUBN,ME/BE,T,34595,34100,19350,20180309,122,122,122,363921,T303,N,0436P,0225P,R,F,255,Jefferson Ave,,0,408,d,,Y,0800A,0700P,GY,,2015,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
8602977724,GMZ1118,NY,PAS,01/30/2018,39,4DSD,LEXUS,T,26150,0,0,20180127,122,122,122,363921,T303,N,0431P,0215P,R,I,S,Dongan Hills Ave,5ft E/of Hylan Blvd,0,408,d,,Y,0800A,0700P,BK,,2017,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8639405116,VTB3415,VA,PAS,01/30/2018,39,4DSD,SUZUK,T,0,0,0,20191188,120,120,120,367351,T303,E,0430P,0223P,R,I,S,Victory Blvd,30ft E/of Bay St,20180130,408,d,,Y,0900A,0700P,RED,,0,,0,01-P,39-Overtime PKG-Time Limt Post,,,
8639405074,FC586L,NY,PAS,01/30/2018,39,SUBN,JEEP,T,29373,40404,40404,20180813,120,120,120,367351,T303,E,0358P,0150P,R,F,7,Fremont St,,0,408,d,,Y,0900A,0700P,GR,,2006,,0,01-P,39-Overtime PKG-Time Limt Post,,,
8602977748,HEH4652,NY,PAS,01/30/2018,39,SUBN,JEEP,T,34595,34100,19350,20200115,122,122,122,363921,T303,N,0439P,0230P,R,F,255,Jefferson Ave,,0,408,d,,Y,0800A,0700P,BK,,2008,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
8602977736,HEE7580,NY,PAS,01/30/2018,39,SUBN,ME/BE,T,34595,34100,19350,20180309,122,122,122,363921,T303,N,0436P,0225P,R,F,255,Jefferson Ave,,0,408,d,,Y,0800A,0700P,GY,,2015,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
8602977724,GMZ1118,NY,PAS,01/30/2018,39,4DSD,LEXUS,T,26150,0,0,20180127,122,122,122,363921,T303,N,0431P,0215P,R,I,S,Dongan Hills Ave,5ft E/of Hylan Blvd,0,408,d,,Y,0800A,0700P,BK,,2017,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8639405116,VTB3415,VA,PAS,01/30/2018,39,4DSD,SUZUK,T,0,0,0,20191188,120,120,120,367351,T303,E,0430P,0223P,R,I,S,Victory Blvd,30ft E/of Bay St,20180130,408,d,,Y,0900A,0700P,RED,,0,,0,01-P,39-Overtime PKG-Time Limt Post,,,
8639405074,FC586L,NY,PAS,01/30/2018,39,SUBN,JEEP,T,29373,40404,40404,20180813,120,120,120,367351,T303,E,0358P,0150P,R,F,7,Fremont St,,0,408,d,,Y,0900A,0700P,GR,,2006,,0,01-P,39-Overtime PKG-Time Limt Post,,,
8602977748,HEH4652,NY,PAS,01/30/2018,39,SUBN,JEEP,T,34595,34100,19350,20200115,122,122,122,363921,T303,N,0439P,0230P,R,F,255,Jefferson Ave,,0,408,d,,Y,0800A,0700P,BK,,2008,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
8602977736,HEE7580,NY,PAS,01/30/2018,39,SUBN,ME/BE,T,34595,34100,19350,20180309,122,122,122,363921,T303,N,0436P,0225P,R,F,255,Jefferson Ave,,0,408,d,,Y,0800A,0700P,GY,,2015,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
8602977724,GMZ1118,NY,PAS,01/30/2018,39,4DSD,LEXUS,T,26150,0,0,20180127,122,122,122,363921,T303,N,0431P,0215P,R,I,S,Dongan Hills Ave,5ft E/of Hylan Blvd,0,408,d,,Y,0800A,0700P,BK,,2017,,0,C-PM,39-Overtime PKG-Time Limt Post,,,
