Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8536935959,63093JY,NY,COM,01/23/2018,45,DELV,WORKH,T,80430,67047,41930,88880088,77,77,77,367322,T301,T,0152P,,K,O,521,St Marks Ave,,0,408,e1,,YYYYYYY,,,BROWN,,2008,,0,09,45-Traffic Lane,,,
8507693805,83912MK,NY,COM,01/23/2018,45,VAN,FRUEH,T,17030,12110,12210,88880088,6,6,6,367357,T101,H,0549P,,NY,O,189,E 2nd St,,0,408,e1,,YYYYYYY,,,BROWN,,2018,,0,57,45-Traffic Lane,,,
8507693775,63581JM,NY,COM,01/23/2018,45,VAN,INTER,T,33390,12510,13210,88880088,6,6,6,367357,T101,H,0349P,,NY,O,739,Washington St,,0,408,e1,,YYYYYYY,,,BROWN,,1996,,0,57,45-Traffic Lane,,,
8507693740,70728MD,NY,COM,01/23/2018,45,VAN,FORD,T,12610,40404,40404,20190831,6,6,6,367357,T101,H,0334P,,NY,F,464,Barrow St,,0,408,e1,,YYYYYYY,,,WH,,2012,,0,57,45-Traffic Lane,,,
8499094296,XABJ93,NJ,PAS,01/23/2018,45,DELV,HIN,T,34930,10910,11010,20180088,18,18,18,345536,MTTF,B,0826A,,NY,O,454,W 58th St,,0,408,e1,,YYYYYYY,,,WHITE,,0,,0,26,45-Traffic Lane,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8536935959,63093JY,NY,COM,01/23/2018,45,DELV,WORKH,T,80430,67047,41930,88880088,77,77,77,367322,T301,T,0152P,,K,O,521,St Marks Ave,,0,408,e1,,YYYYYYY,,,BROWN,,2008,,0,09,45-Traffic Lane,,,
8507693805,83912MK,NY,COM,01/23/2018,45,VAN,FRUEH,T,17030,12110,12210,88880088,6,6,6,367357,T101,H,0549P,,NY,O,189,E 2nd St,,0,408,e1,,YYYYYYY,,,BROWN,,2018,,0,57,45-Traffic Lane,,,
8507693775,63581JM,NY,COM,01/23/2018,45,VAN,INTER,T,33390,12510,13210,88880088,6,6,6,367357,T101,H,0349P,,NY,O,739,Washington St,,0,408,e1,,YYYYYYY,,,BROWN,,1996,,0,57,45-Traffic Lane,,,
