Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1434064920,FBH3083,NY,PAS,01/17/2018,80,SDN,FORD,P,29690,44990,29690,20181111,20,20,20,960320,0020,0000,0814P,,NY,F,33,RIVERSIDE DRIVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0,2004,-,0,,,,,
8644900225,DPR9465,NY,PAS,01/17/2018,80,4DSD,TOYOT,T,39595,9540,9590,20180324,109,109,109,367376,T401,T,1251P,,Q,F,41-26,College Point Blvd,,0,408,n8,,YYYYYYY,,,GY,,2007,,0,01,80-Missing Equipment (specify),,,
8639550621,27400JV,NY,COM,01/17/2018,80,VAN,GMC,T,29620,22320,20220,20190131,48,48,48,367388,T201,J,1214P,,BX,F,708,E Tremont Ave,,0,408,n8,,YYYYYYY,,,BK,,2007,,0,33,80-Missing Equipment (specify),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1434064920,FBH3083,NY,PAS,01/17/2018,80,SDN,FORD,P,29690,44990,29690,20181111,20,20,20,960320,0020,0000,0814P,,NY,F,33,RIVERSIDE DRIVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0,2004,-,0,,,,,
8644900225,DPR9465,NY,PAS,01/17/2018,80,4DSD,TOYOT,T,39595,9540,9590,20180324,109,109,109,367376,T401,T,1251P,,Q,F,41-26,College Point Blvd,,0,408,n8,,YYYYYYY,,,GY,,2007,,0,01,80-Missing Equipment (specify),,,
8639550621,27400JV,NY,COM,01/17/2018,80,VAN,GMC,T,29620,22320,20220,20190131,48,48,48,367388,T201,J,1214P,,BX,F,708,E Tremont Ave,,0,408,n8,,YYYYYYY,,,BK,,2007,,0,33,80-Missing Equipment (specify),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1434064920,FBH3083,NY,PAS,01/17/2018,80,SDN,FORD,P,29690,44990,29690,20181111,20,20,20,960320,0020,0000,0814P,,NY,F,33,RIVERSIDE DRIVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0,2004,-,0,,,,,
8644900225,DPR9465,NY,PAS,01/17/2018,80,4DSD,TOYOT,T,39595,9540,9590,20180324,109,109,109,367376,T401,T,1251P,,Q,F,41-26,College Point Blvd,,0,408,n8,,YYYYYYY,,,GY,,2007,,0,01,80-Missing Equipment (specify),,,
8639550621,27400JV,NY,COM,01/17/2018,80,VAN,GMC,T,29620,22320,20220,20190131,48,48,48,367388,T201,J,1214P,,BX,F,708,E Tremont Ave,,0,408,n8,,YYYYYYY,,,BK,,2007,,0,33,80-Missing Equipment (specify),,,
