Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619206898,96537MJ,NY,COM,01/22/2018,26,VAN,ME/BE,T,34590,10510,13610,88880088,14,14,14,359575,T106,O,0616P,,NY,O,120,W 41st St,,0,408,c7,,YYYYY,0400P,1200A,WHITE,,2016,,0,23,26-No Stnd (for-hire veh only),,,
8618362074,XY857R,NJ,PAS,01/22/2018,26,DELV,ISUZU,T,34590,10510,13610,88880088,14,14,14,363515,T106,J,0412P,,NY,F,135,W 41st St,,0,408,c7,,YYYYY,0400P,1200A,WHITE,,0,,0,30,26-No Stnd (for-hire veh only),,,
8598543925,90826MH,NY,COM,01/22/2018,26,REFG,ISUZU,T,0,0,0,20180331,14,14,14,330487,T501,B,0855P,,NY,I,N,W 41st St,300ft E/of 6th Ave,0,408,c7,,YYYYY,0400P,1200A,WH,,2016,,0,99,26-No Stnd (for-hire veh only),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619206898,96537MJ,NY,COM,01/22/2018,26,VAN,ME/BE,T,34590,10510,13610,88880088,14,14,14,359575,T106,O,0616P,,NY,O,120,W 41st St,,0,408,c7,,YYYYY,0400P,1200A,WHITE,,2016,,0,23,26-No Stnd (for-hire veh only),,,
8618362074,XY857R,NJ,PAS,01/22/2018,26,DELV,ISUZU,T,34590,10510,13610,88880088,14,14,14,363515,T106,J,0412P,,NY,F,135,W 41st St,,0,408,c7,,YYYYY,0400P,1200A,WHITE,,0,,0,30,26-No Stnd (for-hire veh only),,,
8598543925,90826MH,NY,COM,01/22/2018,26,REFG,ISUZU,T,0,0,0,20180331,14,14,14,330487,T501,B,0855P,,NY,I,N,W 41st St,300ft E/of 6th Ave,0,408,c7,,YYYYY,0400P,1200A,WH,,2016,,0,99,26-No Stnd (for-hire veh only),,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8619206898,96537MJ,NY,COM,01/22/2018,26,VAN,ME/BE,T,34590,10510,13610,88880088,14,14,14,359575,T106,O,0616P,,NY,O,120,W 41st St,,0,408,c7,,YYYYY,0400P,1200A,WHITE,,2016,,0,23,26-No Stnd (for-hire veh only),,,
8618362074,XY857R,NJ,PAS,01/22/2018,26,DELV,ISUZU,T,34590,10510,13610,88880088,14,14,14,363515,T106,J,0412P,,NY,F,135,W 41st St,,0,408,c7,,YYYYY,0400P,1200A,WHITE,,0,,0,30,26-No Stnd (for-hire veh only),,,
8598543925,90826MH,NY,COM,01/22/2018,26,REFG,ISUZU,T,0,0,0,20180331,14,14,14,330487,T501,B,0855P,,NY,I,N,W 41st St,300ft E/of 6th Ave,0,408,c7,,YYYYY,0400P,1200A,WH,,2016,,0,99,26-No Stnd (for-hire veh only),,,
